ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
30,314,312,(L.) T.Anderson,4155,1542,Asystasia gangetica,0,0,0,,0,0,0,0,
30,314,312,Jacq.,24129,4027,Justicia periplocifolia,0,1,0,,0,0,0,0,
30,314,312,(Lam.) Stearn,31080,5125,Oplonia microphylla,0,1,0,,1,0,0,0,
30,314,312,(Jacq.) Raf.,31086,5125,Oplonia spinosa,0,1,0,,1,0,0,0,
30,314,312,Trel.,1088,1115,Agave missionum,0,1,0,,1,0,0,0,
30,314,312,L.,47617,7187,Yucca aloifolia,0,0,0,,0,0,0,0,
30,314,312,(L.) L.,41345,6340,Sesuvium portulacastrum,0,1,0,,0,0,0,0,
30,314,312,L.,45478,6878,Trianthema portulacastrum,0,1,0,,0,0,0,0,
30,314,312,L.,430,984,Achyranthes aspera,0,0,0,,0,0,0,0,
30,314,312,(Lam.) Standl. ex Pittier,1827,1202,Alternanthera halimifolia,0,1,0,,1,0,0,0,
30,314,312,Kunth,1838,1202,Alternanthera pungens,0,1,0,,0,0,0,0,
30,314,312,Schltdl.,1934,1216,Amaranthus crassipes,0,1,0,,0,0,0,0,
30,314,312,L.,1959,1216,Amaranthus viridis,0,0,0,,0,0,0,0,
30,314,312,Euphrasén,23495,3960,Iresine angustifolia,0,1,0,,0,0,0,0,
30,314,312,(Mill.) M.Roem.,22685,3894,Hymenocallis latifolia,0,1,0,,0,0,0,0,
30,314,312,Traub,47736,7203,Zephyranthes puertoricensis,0,1,0,,0,0,0,0,
30,314,312,(L.) Britton,10643,2429,Comocladia dodonaea,0,1,0,,1,0,0,0,
30,314,312,L.,27694,4519,Mangifera indica,0,0,0,,0,0,0,0,
30,314,312,L.,42569,6493,Spondias mombin,0,1,0,,0,0,0,0,
30,314,312,L.,2462,1333,Annona glabra,0,1,0,,0,0,0,0,
30,314,312,L.,2470,1333,Annona muricata,0,0,0,,0,0,0,0,
30,314,312,L.,2479,1333,Annona squamosa,0,0,0,,0,0,0,0,
30,314,312,L.,1463,1167,Allamanda cathartica,0,0,0,,0,0,0,0,
30,314,312,L.,30279,4972,Nerium oleander,0,0,0,,0,0,0,0,
30,314,312,(L.) B.F.Hansen & Wunderlin,32639,5368,Pentalinon luteum,0,1,0,,0,0,0,0,
30,314,312,L.,35161,5659,Plumeria alba,0,1,0,,1,0,0,0,
30,314,312,Roem. & Schult.,37932,5934,Rauvolfia viridis,0,1,0,,0,0,0,0,
30,314,312,(L.) R.Br. ex Roem. & Schult.,43773,6656,Tabernaemontana divaricata,0,0,0,,0,0,0,0,
30,314,312,(L.) Kunth,2559,1353,Anthurium crenatum,0,1,0,,1,0,0,0,
