ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
10161,10079,10079,Mill.,18,955,Abies alba,,,,,,,,,
10161,10079,10079,L.,374,976,Acer campestre,,,,,,,,,
10161,10079,10079,L.,388,976,Acer negundo,,,,,,,,,
10161,10079,10079,L.,394,976,Acer platanoides,,,,,,,,,
10161,10079,10079,L.,395,976,Acer pseudoplatanus,,,,,,,,,
10161,10079,10079,L.,418,979,Achillea millefolium,,,,,,,,,
10161,10079,10079,Scheele,444662,979,Achillea pannonica,,,,,,,,,
10161,10079,10079,L.,420,979,Achillea ptarmica,,,,,,,,,
10161,10079,10079,(L.) Kuntze,10124,2341,Clinopodium acinos,,,,,,,,,
10161,10079,10079,L.,579,1008,Acorus calamus,,,,,,,,,
10161,10079,10079,L.,662,1026,Actaea spicata,,,,,,,,,
10161,10079,10079,L.,870,1074,Adoxa moschatellina,,,,,,,,,
10161,10079,10079,L.,915,1084,Aegopodium podagraria,,,,,,,,,
10161,10079,10079,L.,1002,1096,Aesculus hippocastanum,,,,,,,,,
10161,10079,10079,L.,1007,1099,Aethusa cynapium,,,,,,,,,
10161,10079,10079,L.,1007,1099,Aethusa cynapium,,,,,,,,,
10161,10079,10079,L.,1185,1127,Agrimonia eupatoria,,,,,,,,,
10161,10079,10079,Wallr.,1189,1127,Agrimonia procera,,,,,,,,,
10161,10079,10079,L.,1197,1129,Agrostemma githago,,,,,,,,,
10161,10079,10079,L.,1209,1130,Agrostis canina,,,,,,,,,
10161,10079,10079,L.,1210,1130,Agrostis capillaris,,,,,,,,,
10161,10079,10079,Roth,1221,1130,Agrostis gigantea,,,,,,,,,
10161,10079,10079,L.,1260,1130,Agrostis stolonifera,,,,,,,,,
10161,10079,10079,L.,1327,1138,Aira praecox,,,,,,,,,
10161,10079,10079,L.,56765,1143,Ajuga genevensis,,,,,,,,,
10161,10079,10079,L.,1347,1143,Ajuga reptans,,,,,,,,,
10161,10079,10079,Opiz,1397,1153,Alchemilla acutiloba,,,,,,,,,
10161,10079,10079,Juz.,63459,1153,Alchemilla cymatophylla,,,,,,,,,
10161,10079,10079,Neygenf.,1403,1153,Alchemilla glabra,,,,,,,,,
10161,10079,10079,Opiz,84516,1153,Alchemilla gracilis,,,,,,,,,
10161,10079,10079,Opiz,1411,1153,Alchemilla monticola,,,,,,,,,
10161,10079,10079,L.,1452,1163,Alisma plantago-aquatica,,,,,,,,,
10161,10079,10079,(M.Bieb.) Cavara & Grande,1500,1171,Alliaria petiolata,,,,,,,,,
10161,10079,10079,L.,1551,1174,Allium oleraceum,,,,,,,,,
10161,10079,10079,L.,1585,1174,Allium vineale,,,,,,,,,
10161,10079,10079,(L.) Gaertn.,1648,1185,Alnus glutinosa,,,,,,,,,
10161,10079,10079,(L.) Moench,1650,1185,Alnus incana,,,,,,,,,
10161,10079,10079,Sobol.,1687,1189,Alopecurus aequalis,,,,,,,,,
10161,10079,10079,L.,1690,1189,Alopecurus geniculatus,,,,,,,,,
10161,10079,10079,L.,1694,1189,Alopecurus pratensis,,,,,,,,,
10161,10079,10079,L.,1951,1216,Amaranthus retroflexus,,,,,,,,,
10161,10079,10079,(L.) Roth,438364,1909,Calamagrostis arenaria,,,,,,,,,
10161,10079,10079,(L.) U.Manns & Anderb.,438386,4439,Lysimachia arvensis,,,,,,,,,
10161,10079,10079,(L.) M.Bieb.,2193,1286,Anchusa arvensis,,,,,,,,,
10161,10079,10079,L.,2202,1286,Anchusa officinalis,,,,,,,,,
10161,10079,10079,L.,2223,1296,Andromeda polifolia,,,,,,,,,
10161,10079,10079,L.,2252,1298,Androsace septentrionalis,,,,,,,,,
10161,10079,10079,L.,2293,1303,Anemone nemorosa,,,,,,,,,
10161,10079,10079,L.,2297,1303,Anemone ranunculoides,,,,,,,,,
10161,10079,10079,L.,2326,1310,Angelica sylvestris,,,,,,,,,
10161,10079,10079,(L.) Gaertn.,2510,1342,Antennaria dioica,,,,,,,,,
10161,10079,10079,L.,2516,1344,Anthemis arvensis,,,,,,,,,
10161,10079,10079,L.,2539,1346,Anthericum liliago,,,,,,,,,
10161,10079,10079,L.,56848,1346,Anthericum ramosum,,,,,,,,,
10161,10079,10079,L.,2549,1351,Anthoxanthum odoratum,,,,,,,,,
10161,10079,10079,(L.) Hoffm.,2555,1352,Anthriscus sylvestris,,,,,,,,,
10161,10079,10079,L.,2584,1354,Anthyllis vulneraria,,,,,,,,,
10161,10079,10079,(L.) P.Beauv.,2676,1373,Apera spica-venti,,,,,,,,,
10161,10079,10079,(L.) Scop.,438258,1153,Alchemilla arvensis,,,,,,,,,
10161,10079,10079,L.,2785,1407,Aquilegia vulgaris,,,,,,,,,
10161,10079,10079,(L.) Heynh.,2789,1409,Arabidopsis thaliana,,,,,,,,,
10161,10079,10079,L.,46029,6992,Turritis glabra,,,,,,,,,
10161,10079,10079,(L.) Scop.,2793,1410,Arabis hirsuta,,,,,,,,,
10161,10079,10079,L.,2939,1435,Arctium lappa,,,,,,,,,
10161,10079,10079,(Hill) Bernh.,2940,1435,Arctium minus,,,,,,,,,
10161,10079,10079,Lej.,2941,1435,Arctium nemorosum,,,,,,,,,
10161,10079,10079,Mill.,56862,1435,Arctium tomentosum,,,,,,,,,
10161,10079,10079,(L.) Spreng.,2948,1437,Arctostaphylos uva-ursi,,,,,,,,,
10161,10079,10079,L.,3081,1444,Arenaria serpyllifolia,,,,,,,,,
10161,10079,10079,(Mill.) Willd.,3353,1468,Armeria maritima,,,,,,,,,
10161,10079,10079,"G.Gaertn., B.Mey. & Scherb.",3359,1469,Armoracia rusticana,,,,,,,,,
10161,10079,10079,(L.) Schweigg. & Korte,3366,1472,Arnoseris minima,,,,,,,,,
10161,10079,10079,(L.) P.Beauv. ex J.Presl & C.Presl,3376,1476,Arrhenatherum elatius,,,,,,,,,
10161,10079,10079,L.,3388,1478,Artemisia absinthium,,,,,,,,,
10161,10079,10079,L.,3400,1478,Artemisia campestris,,,,,,,,,
10161,10079,10079,L.,3447,1478,Artemisia vulgaris,,,,,,,,,
10161,10079,10079,L.,3574,1498,Asarum europaeum,,,,,,,,,
10161,10079,10079,L.,3634,1506,Asparagus officinalis,,,,,,,,,
10161,10079,10079,L.,3985,1517,Asplenium trichomanes,,,,,,,,,
10161,10079,10079,L.,63466,1533,Astragalus arenarius,,,,,,,,,
10161,10079,10079,Retz.,4088,1533,Astragalus danicus,,,,,,,,,
10161,10079,10079,L.,4097,1533,Astragalus glycyphyllos,,,,,,,,,
10161,10079,10079,(L.) Roth,4197,1554,Athyrium filix-femina,,,,,,,,,
10161,10079,10079,L.,4305,1560,Atriplex patula,,,,,,,,,
10161,10079,10079,L.,4387,1581,Avena sativa,,,,,,,,,
10161,10079,10079,(Huds.) Dumort.,438658,19137,Avenula pubescens,,,,,,,,,
10161,10079,10079,L.,4581,1616,Ballota nigra,,,,,,,,,
10161,10079,10079,Andrz. ex Besser,4664,1627,Barbarea stricta,,,,,,,,,
10161,10079,10079,W.T.Aiton,4667,1627,Barbarea vulgaris,,,,,,,,,
10161,10079,10079,L.,4967,1673,Bellis perennis,,,,,,,,,
10161,10079,10079,L.,5021,1686,Berberis vulgaris,,,,,,,,,
10161,10079,10079,(L.) DC.,5046,1694,Berteroa incana,,,,,,,,,
10161,10079,10079,(Huds.) Coville,5060,1698,Berula erecta,,,,,,,,,
10161,10079,10079,Roth,5080,1704,Betula pendula,,,,,,,,,
10161,10079,10079,Ehrh.,5083,1704,Betula pubescens,,,,,,,,,
10161,10079,10079,L.,5104,1708,Bidens cernua,,,,,,,,,
10161,10079,10079,Muhl. ex Willd.,5110,1708,Bidens connata,,,,,,,,,
10161,10079,10079,L.,5119,1708,Bidens frondosa,,,,,,,,,
10161,10079,10079,L.,5157,1708,Bidens tripartita,,,,,,,,,
10161,10079,10079,(L.) Á.Löve,18292,3295,Fallopia convolvulus,,,,,,,,,
10161,10079,10079,(L.) Holub,18293,3295,Fallopia dumetorum,,,,,,,,,
10161,10079,10079,(L.) Sw.,5605,1790,Botrychium lunaria,,,,,,,,,
10161,10079,10079,(L.) P.Beauv.,5754,1809,Brachypodium pinnatum,,,,,,,,,
10161,10079,10079,(Huds.) P.Beauv.,5757,1809,Brachypodium sylvaticum,,,,,,,,,
10161,10079,10079,L.,5874,1836,Briza media,,,,,,,,,
10161,10079,10079,(Lange) Trimen,5897,1840,Bromus benekenii,,,,,,,,,
10161,10079,10079,Hook. & Arn.,5900,1840,Bromus carinatus,,,,,,,,,
10161,10079,10079,Huds.,5907,1840,Bromus erectus,,,,,,,,,
10161,10079,10079,L.,5911,1840,Bromus hordeaceus,,,,,,,,,
10161,10079,10079,Leyss.,5912,1840,Bromus inermis,,,,,,,,,
10161,10079,10079,L.,5931,1840,Bromus secalinus,,,,,,,,,
10161,10079,10079,L.,5935,1840,Bromus sterilis,,,,,,,,,
10161,10079,10079,L.,5936,1840,Bromus tectorum,,,,,,,,,
10161,10079,10079,L.,63469,1863,Bryonia alba,,,,,,,,,
10161,10079,10079,(L.) I.M.Johnst.,6070,1873,Buglossoides arvensis,,,,,,,,,
10161,10079,10079,L.,6344,1893,Butomus umbellatus,,,,,,,,,
10161,10079,10079,L.,6386,1894,Buxus sempervirens,,,,,,,,,
10161,10079,10079,(L.) Roth,6566,1909,Calamagrostis arundinacea,,,,,,,,,
10161,10079,10079,(Weber) Roth,6573,1909,Calamagrostis canescens,,,,,,,,,
