ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
5,32,31,L.,28618,4651,Mesembryanthemum crystallinum,,0,,1,,,,,
5,32,31,L.,42135,6431,Sonchus oleraceus,,0,,1,,,,,
5,32,31,DC.,47040,7089,Vittadinia cuneata,,1,,0,,,,,
5,32,31,(Forssk.) Vierh.,4394,1583,Avicennia marina,,1,,0,,,,,
5,32,31,Poir.,4277,1560,Atriplex cinerea,,1,,0,,,,,
5,32,31,,4319,1560,Atriplex spec.,,1,,0,,,,,
5,32,31,R.Br.,16321,3105,Enchylaena tomentosa,,1,,0,,,,,
5,32,31,Bunge ex Ung.-Sternb.,442278,6114,Salicornia quinqueflora,,1,,0,,,,,
5,32,31,(R.Br.) Moq.,43283,6610,Suaeda australis,,1,,0,,,,,
5,32,31,R.Br.,45036,6781,Threlkeldia diffusa,,1,,0,,,,,
5,32,31,R.Br.,29631,4836,Myoporum insulare,,1,,0,,,,,
5,32,31,(F.Muell.) Christenh. & Byng,441333,8985,Goniolimon salicorniaceum,,1,,0,,,,,
5,32,31,R.A.W.Herrm.,41354,6341,Setaria dielsii,,1,,0,,,,,
5,32,31,R.Br.,42521,6484,Spinifex longifolius,,1,,0,,,,,
5,32,31,N.T.Burb.,391904,4995,Nicotiana hesperis,,1,,0,,,,,
5,32,31,R.Br.,34160,5552,Pimelea microcephala,,1,,0,,,,,
5,32,31,DC.,30385,5003,Nitraria billardierei,,1,,0,,,,,
