ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
27,244,242,(Nees) Nees,10409,2375,Codonacanthus pauciflorus,,1,,0,,,,,
27,244,242,Blume,24131,4027,Justicia procumbens,,1,,0,,,,,
27,244,242,(Siebold & Zucc.) Planch. ex Miq.,675,1028,Actinidia rufa,,1,,0,,,,,
27,244,242,(Pall.) Kuntze,442779,6726,Tetragonia tetragonoides,,1,,0,,,,,
27,244,242,Blume,431,984,Achyranthes bidentata,,1,,0,,,,,
27,244,242,Thunb.,23121,3938,Ilex crenata,,1,,0,,,,,
27,244,242,(Hook. & Arn.) Druce,2485,1335,Anodendron affine,,1,,0,,,,,
27,244,242,(Siebold & Zucc.) Nakai,45396,6853,Trachelospermum asiaticum,,1,,0,,,,,
27,244,242,Thunb.,23147,3938,Ilex integra,,1,,0,,,,,
27,244,242,Thunb.,23186,3938,Ilex rotunda,,1,,0,,,,,
27,244,242,(G.Lodd.) Spach,1666,1186,Alocasia odora,,1,,0,,,,,
27,244,242,(Thunb.) Schott,3191,1462,Arisaema ringens,,1,,0,,,,,
27,244,242,(Miq.) Seem.,2861,1417,Aralia elata,,1,,0,,,,,
27,244,242,(Thunb.) Makino ex H.Hara,13788,2775,Dendropanax trifidus,,1,,0,,,,,
27,244,242,(Thunb.) Decne. & Planch.,18315,3303,Fatsia japonica,,1,,0,,,,,
27,244,242,(Miq.) Paul,21040,3681,Hedera rhombea,,1,,0,,,,,
27,244,242,(L.) Y.F.Deng,442371,20102,Heptapleurum heptaphyllum,,1,,0,,,,,
27,244,242,C.Morren & Decne.,46857,7078,Vincetoxicum japonicum,,1,,0,,,,,
27,244,242,(L.f.) R.Br.,22395,3855,Hoya carnosa,,1,,0,,,,,
27,244,242,R.Br.,27868,4554,Marsdenia tinctoria,,1,,0,,,,,
27,244,242,(Blanco) W.D.Stevens & P.T.Li,23858,4010,Jasminanthes mucronata,,1,,0,,,,,
27,244,242,Franch. & Sav.,442926,7078,Vincetoxicum sieboldii,,1,,0,,,,,
27,244,242,(Maxim.) Franch. & Sav.,46860,7078,Vincetoxicum tanakae,,1,,0,,,,,
27,244,242,(J.Jacq.) Druce,438759,1789,Bothriospermum zeylanicum,,1,,0,,,,,
27,244,242,R.Br.,15760,3048,Ehretia acuminata,,1,,0,,,,,
27,244,242,(Trevir.) Benth. ex Hemsl.,45781,6922,Trigonotis peduncularis,,1,,0,,,,,
27,244,242,(Lour.) DC.,439452,2541,Crateva falcata,,1,,0,,,,,
27,244,242,Hook. & Arn.,26673,4377,Lonicera affinis,,1,,0,,,,,
27,244,242,Reinw. ex Blume,39851,6125,Sambucus javanica,,1,,0,,,,,
27,244,242,(Thunb.) Spreng.,443083,7068,Viburnum japonicum,,1,,0,,,,,
27,244,242,Ker Gawl.,46743,7068,Viburnum odoratissimum,,1,,0,,,,,
27,244,242,Baumg.,8893,2133,Cerastium fontanum,,1,,0,,,,,
27,244,242,(Sw.) Ohwi,39539,6105,Sagina japonica,,1,,0,,,,,
27,244,242,A.Gray,39541,6105,Sagina maxima,,1,,0,,,,,
27,244,242,Thunb.,8590,2098,Celastrus punctatus,,1,,0,,,,,
27,244,242,Benth.,17676,3234,Euonymus nitidus,,1,,0,,,,,
27,244,242,Thunb.,17669,3234,Euonymus japonicus,,1,,0,,,,,
27,244,242,Hemsl.,17658,3234,Euonymus carnosus,,1,,0,,,,,
27,244,242,(Franch. & Sav.) Hallier f.,29042,4719,Microtropis japonica,,1,,0,,,,,
27,244,242,(Thunb.) Nakai,39972,6146,Sarcandra glabra,,1,,0,,,,,
27,244,242,Blume,10607,2425,Commelina auriculata,,1,,0,,,,,
27,244,242,Burm.f.,10614,2425,Commelina diffusa,,1,,0,,,,,
27,244,242,(Hassk.) R.S.Rao & Kammathy,29533,4822,Murdannia loriformis,,1,,0,,,,,
27,244,242,(H.Lév.) H.Hara,35404,5689,Pollia miranda,,1,,0,,,,,
27,244,242,(L.) Kuntze,769,1064,Adenostemma lavenia,,1,,0,,,,,
27,244,242,Hayata,1317,1136,Ainsliaea macroclinidioides,,1,,0,,,,,
27,244,242,Willd.,3416,1478,Artemisia indica,,1,,0,,,,,
27,244,242,Thunb.,3418,1478,Artemisia japonica,,1,,0,,,,,
27,244,242,Hayata,5353,1743,Blumea conspicua,,1,,0,,,,,
27,244,242,(Burm.f.) DC.,5359,1743,Blumea lacera,,1,,0,,,,,
27,244,242,Maxim.,8253,2037,Carpesium glossophyllum,,1,,0,,,,,
27,244,242,Makino,9679,2299,Cirsium maritimum,,1,,0,,,,,
27,244,242,Kitam.,9691,2299,Cirsium spinosum,,1,,0,,,,,
27,244,242,Nakai,11526,2544,Crepidiastrum lanceolatum,,1,,0,,,,,
27,244,242,(L.) Makino,11707,2563,Crossostephium chinense,,1,,0,,,,,
27,244,242,Hemsl.,439740,2262,Chrysanthemum ornatum,,1,,0,,,,,
27,244,242,(L.f.) Kuntze,14199,2827,Dichrocephala integrifolia,,1,,0,,,,,
27,244,242,(L.) L.,15750,3040,Eclipta prostrata,,1,,0,,,,,
27,244,242,(L.) DC.,16307,3097,Emilia sonchifolia,,1,,0,,,,,
27,244,242,Makino,17711,3236,Eupatorium variabile,,1,,0,,,,,
27,244,242,(L.) Kitam.,18303,3298,Farfugium japonicum,,1,,0,,,,,
27,244,242,(D.Don) Anderb.,36454,5801,Pseudognaphalium affine,,1,,0,,,,,
27,244,242,(Thunb.) Holub,17311,3215,Euchiton japonicus,,1,,0,,,,,
27,244,242,L.,24566,4119,Lactuca indica,,1,,0,,,,,
27,244,242,L.,41581,6370,Sigesbeckia orientalis,,1,,0,,,,,
27,244,242,(L.) H.Rob.,12378,2619,Cyanthillium cinereum,,1,,0,,,,,
27,244,242,(L.) DC.,47356,7144,Wollastonia biflora,,1,,0,,,,,
27,244,242,(H.Lév. & Vaniot) Orchard,443135,7144,Wollastonia dentata,,1,,0,,,,,
27,244,242,(L.) DC.,47615,7185,Youngia japonica,,1,,0,,,,,
27,244,242,J.R.Forst. & G.Forst.,14186,2822,Dichondra repens,,1,,0,,,,,
27,244,242,(Burm.) Merr.,23426,3957,Ipomoea indica,,1,,0,,,,,
27,244,242,Thunb.,4336,1565,Aucuba japonica,,1,,0,,,,,
27,244,242,N.E.Br.,40889,6299,Sedum formosanum,,1,,0,,,,,
27,244,242,(Pers.) H.Hara,38651,6042,Rorippa dubia,,1,,0,,,,,
27,244,242,(L.) C.Jeffrey,14699,2883,Diplocyclos palmatus,,1,,0,,,,,
27,244,242,Blume,442880,6900,Trichosanthes ovigera,,1,,0,,,,,
27,244,242,Lour.,45622,6900,Trichosanthes tricuspidata,,1,,0,,,,,
27,244,242,Hook. & Arn.,24079,4025,Juniperus taxifolia,,1,,0,,,,,
27,244,242,Thunb.,12522,2627,Cycas revoluta,,1,,0,,,,,
27,244,242,R.Br.,7809,2026,Carex breviculmis,,1,,0,,,,,
27,244,242,Thunb.,7812,2026,Carex brunnea,,1,,0,,,,,
27,244,242,Boott,7845,2026,Carex conica,,1,,0,,,,,
27,244,242,Steud.,7955,2026,Carex ischnostachya,,1,,0,,,,,
27,244,242,Thunb.,7959,2026,Carex japonica,,1,,0,,,,,
27,244,242,Nees,7981,2026,Carex ligulata,,1,,0,,,,,
27,244,242,Franch.,8005,2026,Carex matsumurae,,1,,0,,,,,
27,244,242,Thunb.,8169,2026,Carex tristachya,,1,,0,,,,,
27,244,242,C.A.Mey.,8189,2026,Carex wahuensis,,1,,0,,,,,
27,244,242,Franch.,8000,2026,Carex makinoensis,,1,,0,,,,,
27,244,242,Maxim.,12830,2661,Cyperus amuricus,,1,,0,,,,,
27,244,242,(Rottb.) Hassk.,439629,2661,Cyperus brevifolius,,1,,0,,,,,
27,244,242,(L.) Kuntze,12855,2661,Cyperus cyperoides,,1,,0,,,,,
27,244,242,L.,12900,2661,Cyperus haspan,,1,,0,,,,,
27,244,242,L.,12908,2661,Cyperus iria,,1,,0,,,,,
27,244,242,Rottb.,439643,2661,Cyperus polystachyos,,1,,0,,,,,
27,244,242,L.,12964,2661,Cyperus rotundus,,1,,0,,,,,
27,244,242,(Burm.f.) Trin. ex Hensch.,16132,3070,Eleocharis dulcis,,1,,0,,,,,
27,244,242,R.Br.,18656,3327,Fimbristylis cymosa,,1,,0,,,,,
27,244,242,(L.) Vahl,18657,3327,Fimbristylis dichotoma,,1,,0,,,,,
27,244,242,(Burm.f.) Kral,438102,13710,Abildgaardia ovata,,1,,0,,,,,
27,244,242,R.Br.,18697,3327,Fimbristylis tristachya,,1,,0,,,,,
27,244,242,Miq. ex Franch. & Sav.,18690,3327,Fimbristylis sieboldii,,1,,0,,,,,
27,244,242,Reinw. ex Miq.,40580,6256,Scirpus ternatanus,,1,,0,,,,,
27,244,242,(C.A.Mey.) Soják,40456,6238,Schoenoplectus californicus,,1,,0,,,,,
27,244,242,Retz.,40610,6258,Scleria levis,,1,,0,,,,,
27,244,242,(L.) Fassett,40645,6258,Scleria terrestris,,1,,0,,,,,
27,244,242,Blume,13427,2720,Daphniphyllum glaucescens,,1,,0,,,,,
27,244,242,Turcz.,14437,2867,Dioscorea polystachya,,1,,0,,,,,
27,244,242,L.,14410,2867,Dioscorea bulbifera,,1,,0,,,,,
27,244,242,Thunb.,15813,3058,Elaeagnus glabra,,1,,0,,,,,
27,244,242,Thunb.,15816,3058,Elaeagnus macrophylla,,1,,0,,,,,
27,244,242,Servett.,15822,3058,Elaeagnus thunbergii,,1,,0,,,,,
27,244,242,Thunb.,15824,3058,Elaeagnus umbellata,,1,,0,,,,,
27,244,242,Siebold & Zucc.,15866,3060,Elaeocarpus japonicus,,1,,0,,,,,
27,244,242,(Lour.) Poir.,15899,3060,Elaeocarpus sylvestris,,1,,0,,,,,
27,244,242,Planch.,38189,5987,Rhododendron simsii,,1,,0,,,,,
27,244,242,Maxim.,38196,5987,Rhododendron tashiroi,,1,,0,,,,,
27,244,242,Thunb.,46308,7029,Vaccinium bracteatum,,1,,0,,,,,
27,244,242,Koidz.,37339,5885,Putranjiva matsumurae,,1,,0,,,,,
27,244,242,Siebold & Zucc.,19908,3493,Glochidion obovatum,,1,,0,,,,,
27,244,242,Blume,19912,3493,Glochidion rubrum,,1,,0,,,,,
27,244,242,(L.f.) Müll.Arg.,27521,4502,Mallotus japonicus,,1,,0,,,,,
27,244,242,L.,33663,5501,Phyllanthus urinaria,,1,,0,,,,,
27,244,242,(Pall.) Baill.,18770,3345,Flueggea suffruticosa,,1,,0,,,,,
27,244,242,(Makino) Hatus.,8453,2063,Castanopsis sieboldii,,1,,0,,,,,
27,244,242,(Maxim.) Makino,43344,6627,Swertia tashiroi,,1,,0,,,,,
27,244,242,Siebold & Zucc.,10670,2434,Conandron ramondioides,,1,,0,,,,,
27,244,242,(Maxim.) B.L.Burtt,38377,6007,Rhynchotechum discolor,,1,,0,,,,,
27,244,242,Trin.,1213,1130,Agrostis clavata,,1,,0,,,,,
27,244,242,(Thunb.) Makino,3449,1479,Arthraxon hispidus,,1,,0,,,,,
27,244,242,L.,3554,1495,Arundo donax,,1,,0,,,,,
