ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
10106,10020,10020,(Cav.) Bremek.,6005,1856,Brunoniella australis,,1,,0,,,,,
10106,10020,10020,F.Muell. ex Benth.,444312,6068,Ruellia corynotheca,,1,,0,,,,,
10106,10020,10020,F.Muell.,59218,4027,Justicia hygrophiloides,,1,,0,,,,,
10106,10020,10020,R.Br.,22959,3919,Hypoestes floribunda,,1,,0,,,,,
10106,10020,10020,R.Br.,22959,3919,Hypoestes floribunda,,1,,0,,,,,
10106,10020,10020,R.Br.,22959,3919,Hypoestes floribunda,,1,,0,,,,,
10106,10020,10020,(R.Br.) Radlk.,36431,5792,Pseuderanthemum variabile,,1,,0,,,,,
10106,10020,10020,(R.Br.) R.M.Barker,38740,6050,Rostellularia adscendens,,1,,0,,,,,
10106,10020,10020,(R.Br.) R.M.Barker,38740,6050,Rostellularia adscendens,,1,,0,,,,,
10106,10020,10020,(R.Br.) R.M.Barker,38740,6050,Rostellularia adscendens,,1,,0,,,,,
10106,10020,10020,(R.Br.) R.M.Barker,38740,6050,Rostellularia adscendens,,1,,0,,,,,
10106,10020,10020,(R.Br.) R.M.Barker,38740,6050,Rostellularia adscendens,,1,,0,,,,,
10106,10020,10020,(R.Br.) R.M.Barker,38740,6050,Rostellularia adscendens,,1,,0,,,,,
10106,10020,10020,Nees,59220,6050,Rostellularia obtusa,,1,,0,,,,,
10106,10020,10020,C.Wright,39306,6068,Ruellia simplex,,0,,1,,,,,
10106,10020,10020,Bojer ex Sims,45067,6787,Thunbergia alata,,0,,1,,,,,
10106,10020,10020,R.M.Barker,59221,8305,Xerothamnella herbacea,,1,,0,,,,,
10106,10020,10020,L.,1056,1115,Agave americana,,0,,1,,,,,
10106,10020,10020,L.,1056,1115,Agave americana,,0,,1,,,,,
10106,10020,10020,L.,1056,1115,Agave americana,,0,,1,,,,,
10106,10020,10020,K.Koch,444503,3383,Furcraea selloana,,0,,1,,,,,
10106,10020,10020,L.,47617,7187,Yucca aloifolia,,0,,1,,,,,
10106,10020,10020,L.f.,28616,4651,Mesembryanthemum cordifolium,,0,,1,,,,,
10106,10020,10020,(Haw.) N.E.Br.,8271,2041,Carpobrotus aequilaterus,,0,,1,,,,,
10106,10020,10020,(L.) L.Bolus,14817,2914,Disphyma crassifolium,,1,,0,,,,,
10106,10020,10020,(F.Muell.) S.T.Blake,61696,8469,Sarcozona praecox,,1,,0,,,,,
10106,10020,10020,(Pall.) Kuntze,442779,6726,Tetragonia tetragonoides,,1,,0,,,,,
10106,10020,10020,L.,45478,6878,Trianthema portulacastrum,,0,,1,,,,,
10106,10020,10020,,58212,6878,Trianthema spec.,,1,,0,,,,,
10106,10020,10020,Willd. ex Spreng.,443642,6878,Trianthema triquetrum,,1,,0,,,,,
10106,10020,10020,(Melville) H.Eichler,58213,7190,Zaleya galericulata,,1,,0,,,,,
10106,10020,10020,(R.Br.) Buchenau,13386,2709,Damasonium minus,,1,,0,,,,,
10106,10020,10020,Kunth,30445,5030,Nothoscordum × borbonicum,,0,,1,,,,,
10106,10020,10020,L.,430,984,Achyranthes aspera,,1,,0,,,,,
10106,10020,10020,R.Br.,438340,1202,Alternanthera denticulata,,1,,0,,,,,
10106,10020,10020,R.Br.,438340,1202,Alternanthera denticulata,,1,,0,,,,,
10106,10020,10020,R.Br.,438340,1202,Alternanthera denticulata,,1,,0,,,,,
10106,10020,10020,(L.) R.Br. ex DC.,1843,1202,Alternanthera sessilis,,1,,0,,,,,
10106,10020,10020,R.Br.,438341,1202,Alternanthera nodiflora,,1,,0,,,,,
10106,10020,10020,Kunth,1838,1202,Alternanthera pungens,,0,,1,,,,,
10106,10020,10020,(L.) R.Br. ex DC.,1843,1202,Alternanthera sessilis,,0,,1,,,,,
10106,10020,10020,L.,1941,1216,Amaranthus hybridus,,0,,1,,,,,
10106,10020,10020,R.Br.,1943,1216,Amaranthus interruptus,,1,,0,,,,,
10106,10020,10020,Benth.,61697,1216,Amaranthus macrocarpus,,1,,0,,,,,
10106,10020,10020,Benth.,61697,1216,Amaranthus macrocarpus,,1,,0,,,,,
10106,10020,10020,Benth.,61697,1216,Amaranthus macrocarpus,,1,,0,,,,,
10106,10020,10020,Benth.,58217,1216,Amaranthus mitchellii,,1,,0,,,,,
10106,10020,10020,S.Watson,1949,1216,Amaranthus powellii,,0,,1,,,,,
10106,10020,10020,L.,1951,1216,Amaranthus retroflexus,,0,,1,,,,,
10106,10020,10020,L.,1959,1216,Amaranthus viridis,,0,,1,,,,,
10106,10020,10020,(Lam.) Merr.,13536,2749,Deeringia amaranthoides,,1,,0,,,,,
10106,10020,10020,(Nutt.) Moq.,18917,3374,Froelichia floridana,,0,,1,,,,,
10106,10020,10020,Mart.,20073,3524,Gomphrena celosioides,,0,,1,,,,,
10106,10020,10020,(Willd. ex Schult.) Moq.,48485,3584,Guilleminea densa,,0,,1,,,,,
10106,10020,10020,R.Br.,59222,8306,Nyssanthes diffusa,,1,,0,,,,,
10106,10020,10020,R.Br.,59223,8306,Nyssanthes erecta,,1,,0,,,,,
10106,10020,10020,Benl,61698,5868,Ptilotus extenuatus,,1,,0,,,,,
10106,10020,10020,(R.Br.) F.Muell.,58229,5868,Ptilotus macrocephalus,,1,,0,,,,,
10106,10020,10020,(Lindl.) F.Muell.,58230,5868,Ptilotus nobilis,,1,,0,,,,,
10106,10020,10020,(Lindl.) J.M.Black,444238,5868,Ptilotus semilanatus,,1,,0,,,,,
10106,10020,10020,(Gaudich.) F.Muell.,53147,5868,Ptilotus polystachyus,,1,,0,,,,,
10106,10020,10020,Sims,61699,8470,Calostemma luteum,,1,,0,,,,,
10106,10020,10020,Herb.,52608,2551,Crinum arenarium,,1,,0,,,,,
10106,10020,10020,Herb.,58234,2551,Crinum flaccidum,,1,,0,,,,,
10106,10020,10020,Herb.,47726,7203,Zephyranthes candida,,0,,1,,,,,
10106,10020,10020,L.,61700,6207,Schinus areira,,0,,1,,,,,
10106,10020,10020,Raddi,40339,6207,Schinus terebinthifolia,,0,,1,,,,,
10106,10020,10020,"(F.Muell.) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",391246,7027,Uvaria leichhardtii,,1,,0,,,,,
10106,10020,10020,Endl.,2695,1379,Aphanopetalum resinosum,,1,,0,,,,,
10106,10020,10020,F.Muell.,59963,1039,Actinotus gibbonsii,,1,,0,,,,,
10106,10020,10020,Labill.,707,1039,Actinotus helianthi,,1,,0,,,,,
10106,10020,10020,L.,2025,1234,Ammi majus,,0,,1,,,,,
10106,10020,10020,(Huds.) Coville,5060,1698,Berula erecta,,0,,1,,,,,
10106,10020,10020,(L.) Urb.,8775,2107,Centella asiatica,,1,,0,,,,,
10106,10020,10020,L.,10691,2441,Conium maculatum,,0,,1,,,,,
10106,10020,10020,L.,11085,2478,Coriandrum sativum,,0,,1,,,,,
10106,10020,10020,(Pers.) Sprague ex Britton & P.Wilson,12632,2640,Cyclospermum leptophyllum,,0,,1,,,,,
10106,10020,10020,"(Labill.) Fisch., C.A.Mey. & Avé-Lall.",13479,2735,Daucus glochidiatus,,1,,0,,,,,
10106,10020,10020,F.Muell.,59226,3192,Eryngium expansum,,1,,0,,,,,
10106,10020,10020,A.Cunn.,17043,3192,Eryngium ovinum,,1,,0,,,,,
10106,10020,10020,(C.Moore) P.W.Michael,59227,3192,Eryngium paludosum,,1,,0,,,,,
10106,10020,10020,F.Muell.,58237,3192,Eryngium plantagineum,,1,,0,,,,,
10106,10020,10020,,53568,3192,Eryngium spec.,,1,,0,,,,,
10106,10020,10020,J.M.Black,61701,3192,Eryngium supinum,,1,,0,,,,,
10106,10020,10020,Labill.,17052,3192,Eryngium vesiculosum,,1,,0,,,,,
10106,10020,10020,Mill.,18773,3346,Foeniculum vulgare,,0,,1,,,,,
10106,10020,10020,(Sieber ex DC.) C.Norman,444239,7699,Platysace ericoides,,1,,0,,,,,
10106,10020,10020,(Labill.) Druce,59229,7699,Platysace lanceolata,,1,,0,,,,,
10106,10020,10020,(Cav.) C.Norman,59230,7699,Platysace linearifolia,,1,,0,,,,,
10106,10020,10020,(L.) Gaertn.,45326,6836,Torilis nodosa,,0,,1,,,,,
10106,10020,10020,Rudge,47431,7160,Xanthosia pilosa,,1,,0,,,,,
10106,10020,10020,F.Muell.,59231,1200,Alstonia constricta,,1,,0,,,,,
10106,10020,10020,R.Br.,1912,1212,Alyxia ruscifolia,,1,,0,,,,,
10106,10020,10020,Brot.,2888,1420,Araujia sericifera,,0,,1,,,,,
10106,10020,10020,L.,3603,1501,Asclepias curassavica,,0,,1,,,,,
10106,10020,10020,L.,8199,2029,Carissa spinarum,,1,,0,,,,,
10106,10020,10020,Roxb. ex R.Br.,12020,2586,Cryptostegia grandiflora,,0,,1,,,,,
10106,10020,10020,S.T.Blake,439614,2651,Cynanchum bowmanii,,1,,0,,,,,
10106,10020,10020,(L.) W.T.Aiton,20066,3521,Gomphocarpus fruticosus,,0,,1,,,,,
10106,10020,10020,E.Mey.,20067,3521,Gomphocarpus physocarpus,,0,,1,,,,,
10106,10020,10020,R.Br. ex J.Traill,22393,3855,Hoya australis,,1,,0,,,,,
10106,10020,10020,Benth.,61702,4554,Marsdenia coronata,,1,,0,,,,,
10106,10020,10020,A.Cunn. ex Hook.,444504,4554,Marsdenia flavescens,,1,,0,,,,,
10106,10020,10020,P.I.Forst.,59234,4554,Marsdenia lloydii,,1,,0,,,,,
10106,10020,10020,Benth.,61704,4554,Marsdenia longiloba,,1,,0,,,,,
10106,10020,10020,Benth.,444240,3600,Gymnema micradenium,,1,,0,,,,,
10106,10020,10020,Benth.,59236,4554,Marsdenia microlepis,,1,,0,,,,,
10106,10020,10020,F.Muell.,59237,3600,Gymnema pleiadenium,,1,,0,,,,,
10106,10020,10020,R.Br.,441075,4554,Marsdenia rostrata,,1,,0,,,,,
10106,10020,10020,R.Br.,443590,4554,Marsdenia viridiflora,,1,,0,,,,,
10106,10020,10020,(F.Muell.) Pierre,28454,4632,Melodinus australis,,1,,0,,,,,
10106,10020,10020,L.,30279,4972,Nerium oleander,,0,,1,,,,,
10106,10020,10020,(L.) Haw.,61705,8471,Orbea variegata,,0,,1,,,,,
10106,10020,10020,(D.Don ex Sweet) Decne.,31589,5209,Oxypetalum coeruleum,,0,,1,,,,,
10106,10020,10020,F.Muell.,58243,5311,Parsonsia eucalyptophylla,,1,,0,,,,,
10106,10020,10020,S.T.Blake,61706,5311,Parsonsia fulva,,1,,0,,,,,
10106,10020,10020,R.Br.,32172,5311,Parsonsia lanceolata,,1,,0,,,,,
10106,10020,10020,F.Muell.,59242,5311,Parsonsia leichhardtii,,1,,0,,,,,
