ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
10185,10295,10283,(Hook.) Nutt.,23,955,Abies lasiocarpa,,1,,,,,,,
10185,10295,10283,L.,418,979,Achillea millefolium,,0,,,,,,,
10185,10295,10283,L.,409,979,Achillea alpina,,1,,,,,,,
10185,10295,10283,DC.,445978,1006,Aconitum delphiniifolium,,1,,,,,,,
10185,10295,10283,(Aiton) Willd.,660,1026,Actaea rubra,,1,,,,,,,
10185,10295,10283,(L.) Gaertn.,1193,1128,Agropyron cristatum,,0,,,,,,,
10185,10295,10283,Trin.,1219,1130,Agrostis exarata,,1,,,,,,,
10185,10295,10283,Trin.,1237,1130,Agrostis mertensii,,1,,,,,,,
10185,10295,10283,Willd.,1258,1130,Agrostis scabra,,1,,,,,,,
10185,10295,10283,L.,1566,1174,Allium schoenoprasum,,1,,,,,,,
10185,10295,10283,(L.) Moench,1650,1185,Alnus incana,,1,,,,,,,
10185,10295,10283,(Ehrh.) K.Koch,1644,1185,Alnus alnobetula,,1,,,,,,,
10185,10295,10283,Sobol.,1687,1189,Alopecurus aequalis,,1,,,,,,,
10185,10295,10283,(Nutt.) Nutt. ex M.Roem.,125553,1227,Amelanchier alnifolia,,1,,,,,,,
10185,10295,10283,(Banks ex Pursh) R.M.Bateman,130408,11955,Galearis rotundifolia,,1,,,,,,,
10185,10295,10283,(L.) Benth. & Hook.f.,2172,1280,Anaphalis margaritacea,,1,,,,,,,
10185,10295,10283,L.,2223,1296,Andromeda polifolia,,1,,,,,,,
10185,10295,10283,Wulfen,2247,1298,Androsace chamaejasme,,1,,,,,,,
10185,10295,10283,S.Watson,2288,1303,Anemone drummondii,,1,,,,,,,
10185,10295,10283,Poir.,53453,1303,Anemone multifida,,1,,,,,,,
10185,10295,10283,(L.) Holub,438438,19977,Anemonastrum narcissiflorum,,1,,,,,,,
10185,10295,10283,Michx.,77311,1303,Anemone parviflora,,1,,,,,,,
10185,10295,10283,(Hook.) Mosyakin,438441,19977,Anemonastrum richardsonii,,1,,,,,,,
