ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
27,250,248,(Nees) Nees,10409,2375,Codonacanthus pauciflorus,,1,,0,,,,,
27,250,248,(L.) Juss.,14213,2830,Dicliptera chinensis,,1,,0,,,,,
27,250,248,(L.) R.Br. ex Spreng.,22660,3885,Hygrophila ringens,,1,,0,,,,,
27,250,248,Blume,24131,4027,Justicia procumbens,,1,,0,,,,,
27,250,248,Makino,438144,976,Acer insulare,,1,,0,,,,,
27,250,248,(Siebold & Zucc.) Planch. ex Miq.,675,1028,Actinidia rufa,,1,,0,,,,,
27,250,248,(Pall.) Kuntze,442779,6726,Tetragonia tetragonoides,,1,,0,,,,,
27,250,248,Ohwi,1360,1146,Alangium premnifolium,,1,,0,,,,,
27,250,248,A.Braun & C.D.Bouché,1448,1163,Alisma canaliculatum,,1,,0,,,,,
27,250,248,Miq.,39561,6106,Sagittaria pygmaea,,1,,0,,,,,
27,250,248,L.,39565,6106,Sagittaria trifolia,,1,,0,,,,,
27,250,248,L.,430,984,Achyranthes aspera,,1,,0,,,,,
27,250,248,Blume,431,984,Achyranthes bidentata,,1,,0,,,,,
27,250,248,(Hook.f. ex Maxim.) Mears,399044,1746,Blutaparon wrightii,,1,,0,,,,,
27,250,248,L.,11631,2551,Crinum asiaticum,,1,,0,,,,,
27,250,248,W.Hayw.,441011,4427,Lycoris traubii,,1,,0,,,,,
27,250,248,(L.) Merr.,5959,1848,Brucea javanica,,1,,0,,,,,
27,250,248,(L.) Kuntze,45382,6849,Toxicodendron succedaneum,,1,,0,,,,,
27,250,248,(Hook. & Arn.) Druce,2485,1335,Anodendron affine,,1,,0,,,,,
27,250,248,L.,8940,2144,Cerbera manghas,,1,,0,,,,,
27,250,248,(Dennst.) Mabb.,32158,5311,Parsonsia alboflavescens,,1,,0,,,,,
27,250,248,(Siebold & Zucc.) Nakai,45396,6853,Trachelospermum asiaticum,,1,,0,,,,,
27,250,248,Hemsl.,23129,3938,Ilex ficoidea,,1,,0,,,,,
27,250,248,Hayata,23136,3938,Ilex goshiensis,,1,,0,,,,,
27,250,248,Thunb.,23147,3938,Ilex integra,,1,,0,,,,,
27,250,248,Loes.,23158,3938,Ilex liukiuensis,,1,,0,,,,,
27,250,248,Loes.,23167,3938,Ilex maximowicziana,,1,,0,,,,,
27,250,248,Thunb.,23186,3938,Ilex rotunda,,1,,0,,,,,
27,250,248,Aiton,580,1008,Acorus gramineus,,1,,0,,,,,
27,250,248,(G.Lodd.) Spach,1666,1186,Alocasia odora,,1,,0,,,,,
27,250,248,Koidz.,3187,1462,Arisaema heterocephalum,,1,,0,,,,,
27,250,248,Seriz.,3188,1462,Arisaema kawashimae,,1,,0,,,,,
27,250,248,(Thunb.) Schott,3191,1462,Arisaema ringens,,1,,0,,,,,
27,250,248,Schott,46062,6998,Typhonium roxburghii,,1,,0,,,,,
27,250,248,(Miq.) Seem.,2861,1417,Aralia elata,,1,,0,,,,,
27,250,248,(Thunb.) Makino ex H.Hara,13788,2775,Dendropanax trifidus,,1,,0,,,,,
27,250,248,(Thunb.) Decne. & Planch.,18315,3303,Fatsia japonica,,1,,0,,,,,
27,250,248,(Miq.) Paul,21040,3681,Hedera rhombea,,1,,0,,,,,
27,250,248,(L.) Y.F.Deng,442371,20102,Heptapleurum heptaphyllum,,1,,0,,,,,
27,250,248,Hatus.,3303,1466,Aristolochia liukiuensis,,1,,0,,,,,
27,250,248,F.Maek. ex Hatus. & Yamahata,3578,1498,Asarum hatsushimae,,1,,0,,,,,
27,250,248,(Honda) Koidz.,3582,1498,Asarum lutchuense,,1,,0,,,,,
27,250,248,Hatus. & Yamahata,3587,1498,Asarum simile,,1,,0,,,,,
27,250,248,Kitag.,439618,7078,Vincetoxicum mukdenense,,1,,0,,,,,
27,250,248,(L.f.) R.Br.,22395,3855,Hoya carnosa,,1,,0,,,,,
27,250,248,R.Br.,27868,4554,Marsdenia tinctoria,,1,,0,,,,,
27,250,248,C.Morren & Decne.,27869,4554,Marsdenia tomentosa,,1,,0,,,,,
27,250,248,(Blanco) W.D.Stevens & P.T.Li,23858,4010,Jasminanthes mucronata,,1,,0,,,,,
27,250,248,Franch. & Sav.,442926,7078,Vincetoxicum sieboldii,,1,,0,,,,,
27,250,248,(Maxim.) Franch. & Sav.,46860,7078,Vincetoxicum tanakae,,1,,0,,,,,
27,250,248,Makino,4558,1609,Balanophora tobiracola,,1,,0,,,,,
27,250,248,(Blanco) Mabb.,428486,3712,Heliotropium arboreum,,1,,0,,,,,
27,250,248,(J.Jacq.) Druce,438759,1789,Bothriospermum zeylanicum,,1,,0,,,,,
27,250,248,Lam.,15771,3048,Ehretia microphylla,,1,,0,,,,,
27,250,248,Forssk.,12775,2654,Cynoglossum lanceolatum,,1,,0,,,,,
27,250,248,R.Br.,15760,3048,Ehretia acuminata,,1,,0,,,,,
27,250,248,Wall.,15770,3048,Ehretia macrophylla,,1,,0,,,,,
27,250,248,(Thunb.) A.DC.,750,1060,Adenophora triphylla,,1,,0,,,,,
27,250,248,(Roxb.) Kurz,12548,2633,Cyclocodon lancifolius,,1,,0,,,,,
27,250,248,(Thunb.) A.DC.,47151,7103,Wahlenbergia marginata,,1,,0,,,,,
27,250,248,(Lour.) DC.,439452,2541,Crateva falcata,,1,,0,,,,,
27,250,248,Thunb.,26688,4377,Lonicera japonica,,1,,0,,,,,
27,250,248,Reinw. ex Blume,39851,6125,Sambucus javanica,,1,,0,,,,,
27,250,248,Rolfe,46740,7068,Viburnum luzonicum,,1,,0,,,,,
27,250,248,Ker Gawl.,46743,7068,Viburnum odoratissimum,,1,,0,,,,,
27,250,248,Lindl.,46753,7068,Viburnum suspensum,,1,,0,,,,,
27,250,248,Makino,14114,2807,Dianthus kiusianus,,1,,0,,,,,
27,250,248,(Sw.) Ohwi,39539,6105,Sagina japonica,,1,,0,,,,,
27,250,248,A.Gray,39541,6105,Sagina maxima,,1,,0,,,,,
27,250,248,Hayata,8586,2098,Celastrus kusanoi,,1,,0,,,,,
27,250,248,Thunb.,8590,2098,Celastrus punctatus,,1,,0,,,,,
27,250,248,(Turcz.) Hand.-Mazz.,17662,3234,Euonymus fortunei,,1,,0,,,,,
27,250,248,Wall.,17660,3234,Euonymus echinatus,,1,,0,,,,,
27,250,248,Thunb.,17669,3234,Euonymus japonicus,,1,,0,,,,,
27,250,248,T.Itô,17673,3234,Euonymus lutchuensis,,1,,0,,,,,
27,250,248,Hemsl.,17658,3234,Euonymus carnosus,,1,,0,,,,,
27,250,248,Maxim.,20731,3611,Gymnosporia diversifolia,,1,,0,,,,,
27,250,248,(Franch. & Sav.) Hallier f.,29042,4719,Microtropis japonica,,1,,0,,,,,
27,250,248,L.,439257,10932,Blitum virgatum,,1,,0,,,,,
27,250,248,Iljin,39735,6121,Salsola komarovii,,1,,0,,,,,
27,250,248,(L.) Dumort.,43290,6610,Suaeda maritima,,1,,0,,,,,
27,250,248,(Thunb.) Nakai,39972,6146,Sarcandra glabra,,1,,0,,,,,
27,250,248,(A.Rich.) D.Y.Hong,2010,1231,Amischotolype hispida,,1,,0,,,,,
27,250,248,Blume,10607,2425,Commelina auriculata,,1,,0,,,,,
27,250,248,L.,10608,2425,Commelina benghalensis,,1,,0,,,,,
27,250,248,Burm.f.,10614,2425,Commelina diffusa,,1,,0,,,,,
27,250,248,Blume,10623,2425,Commelina paludosa,,1,,0,,,,,
27,250,248,(Hassk.) Hand.-Mazz.,29532,4822,Murdannia keisak,,1,,0,,,,,
27,250,248,(Hassk.) R.S.Rao & Kammathy,29533,4822,Murdannia loriformis,,1,,0,,,,,
27,250,248,(H.Lév.) H.Hara,35404,5689,Pollia miranda,,1,,0,,,,,
27,250,248,(L.) Kuntze,769,1064,Adenostemma lavenia,,1,,0,,,,,
27,250,248,Hayata,1317,1136,Ainsliaea macroclinidioides,,1,,0,,,,,
27,250,248,L.,3400,1478,Artemisia campestris,,1,,0,,,,,
27,250,248,Thunb.,3418,1478,Artemisia japonica,,1,,0,,,,,
27,250,248,Koidz.,4047,1522,Aster miyagii,,1,,0,,,,,
27,250,248,L.,5157,1708,Bidens tripartita,,1,,0,,,,,
27,250,248,Hayata,5353,1743,Blumea conspicua,,1,,0,,,,,
27,250,248,(Burm.f.) DC.,5359,1743,Blumea lacera,,1,,0,,,,,
27,250,248,L.,8249,2037,Carpesium abrotanoides,,1,,0,,,,,
27,250,248,L.,8250,2037,Carpesium cernuum,,1,,0,,,,,
27,250,248,Siebold & Zucc.,8251,2037,Carpesium divaricatum,,1,,0,,,,,
27,250,248,Maxim.,8253,2037,Carpesium glossophyllum,,1,,0,,,,,
