ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
10120,10200,10192,Wall.,13,954,Abelmoschus crinitus,,,,,,,,,
10120,10200,10192,(L.) Moench,14,954,Abelmoschus esculentus,,,,,,,,,
10120,10200,10192,(L.) Wight & Arn.,52372,954,Abelmoschus ficulneus,,,,,,,,,
10120,10200,10192,(L.) Medik.,15,954,Abelmoschus manihot,,,,,,,,,
10120,10200,10192,(L.) Medik.,15,954,Abelmoschus manihot,,,,,,,,,
10120,10200,10192,Medik.,16,954,Abelmoschus moschatus,,,,,,,,,
10120,10200,10192,(Gardner) Warb.,14979,901,Dovyalis hebecarpa,,,,,,,,,
10120,10200,10192,(Burm.f.) Kral,438102,13710,Abildgaardia ovata,,,,,,,,,
10120,10200,10192,L.,59,960,Abrus precatorius,,,,,,,,,
10120,10200,10192,Hassk.,438112,960,Abrus melanospermus,,,,,,,,,
10120,10200,10192,(Hochst) A.Rich.,53899,961,Abutilon bidentatum,,,,,,,,,
10120,10200,10192,(L.) Sweet,78,961,Abutilon indicum,,,,,,,,,
10120,10200,10192,(Schumach.) Baker f. & Exell,438117,961,Abutilon guineense,,,,,,,,,
10120,10200,10192,(Burm.f.) Merr.,60598,961,Abutilon persicum,,,,,,,,,
10120,10200,10192,A.Cunn. ex Benth.,106,962,Acacia auriculiformis,,,,,,,,,
10120,10200,10192,(L.f.) P.J.H.Hurter & Mabb.,290735,7253,Senegalia catechu,,,,,,,,,
10120,10200,10192,(Roxb. ex Rottler) Maslin,428950,7253,Senegalia chundra,,,,,,,,,
10120,10200,10192,(Willd.) DC.,121,962,Acacia concinna,,,,,,,,,
10120,10200,10192,Link,132,962,Acacia dealbata,,,,,,,,,
10120,10200,10192,(J.C.Wendl.) Willd.,133,962,Acacia decurrens,,,,,,,,,
10120,10200,10192,(Vent.) R.Br.,139528,962,Acacia pubescens,,,,,,,,,
10120,10200,10192,"(R.Parker) Ragup., Seigler, Ebinger & Maslin",449700,7253,Senegalia diadenia,,,,,,,,,
10120,10200,10192,"(Prain) Maslin, Seigler & Ebinger",429099,7256,Vachellia inopinata,,,,,,,,,
10120,10200,10192,"(L.) Maslin, Seigler & Ebinger",387545,7253,Senegalia intsia,,,,,,,,,
10120,10200,10192,"(Prain) Maslin, Seigler & Ebinger",429102,7256,Vachellia kingii,,,,,,,,,
10120,10200,10192,"(Roxb.) Maslin, Seigler & Ebinger",315015,7256,Vachellia leucophloea,,,,,,,,,
