ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
10185,10296,10284,(L.) Mill.,19,955,Abies balsamea,,1,,,,,,,
10185,10296,10284,L.,418,979,Achillea millefolium,,1,,,,,,,
10185,10296,10284,L.,409,979,Achillea alpina,,1,,,,,,,
10185,10296,10284,(Scribn.) Romasch.,450485,17473,Eriocoma nelsonii,,1,,,,,,,
10185,10296,10284,L.,579,1008,Acorus calamus,,1,,,,,,,
10185,10296,10284,(Aiton) Willd.,660,1026,Actaea rubra,,1,,,,,,,
10185,10296,10284,L.,870,1074,Adoxa moschatellina,,1,,,,,,,
10185,10296,10284,(Pursh) Kuntze,1033,1111,Agastache foeniculum,,1,,,,,,,
10185,10296,10284,(Pursh) Raf.,125878,1126,Agoseris glauca,,1,,,,,,,
10185,10296,10284,(L.) Gaertn.,1193,1128,Agropyron cristatum,,0,,,,,,,
10185,10296,10284,Willd.,1258,1130,Agrostis scabra,,1,,,,,,,
10185,10296,10284,L.,1260,1130,Agrostis stolonifera,,0,,,,,,,
10185,10296,10284,Pursh,125880,1163,Alisma triviale,,1,,,,,,,
10185,10296,10284,Roth,125881,1174,Allium cernuum,,1,,,,,,,
10185,10296,10284,Nutt. ex Ker Gawl.,132668,1174,Allium stellatum,,1,,,,,,,
10185,10296,10284,(L.) Moench,1650,1185,Alnus incana,,1,,,,,,,
10185,10296,10284,(Ehrh.) K.Koch,1644,1185,Alnus alnobetula,,1,,,,,,,
10185,10296,10284,Sobol.,1687,1189,Alopecurus aequalis,,1,,,,,,,
10185,10296,10284,L.,1924,1216,Amaranthus albus,,0,,,,,,,
10185,10296,10284,S.Watson,1928,1216,Amaranthus blitoides,,1,,,,,,,
10185,10296,10284,L.,1951,1216,Amaranthus retroflexus,,0,,,,,,,
10185,10296,10284,(Nutt.) Nutt. ex M.Roem.,125553,1227,Amelanchier alnifolia,,1,,,,,,,
10185,10296,10284,(Banks ex Pursh) R.M.Bateman,130408,11955,Galearis rotundifolia,,1,,,,,,,
10185,10296,10284,L.,2223,1296,Andromeda polifolia,,1,,,,,,,
10185,10296,10284,Pursh,125976,1298,Androsace occidentalis,,1,,,,,,,
10185,10296,10284,L.,2252,1298,Androsace septentrionalis,,1,,,,,,,
10185,10296,10284,(L.) Mosyakin,450304,19977,Anemonastrum canadense,,1,,,,,,,
10185,10296,10284,A.Gray,126191,1303,Anemone cylindrica,,1,,,,,,,
10185,10296,10284,Poir.,53453,1303,Anemone multifida,,1,,,,,,,
10185,10296,10284,(L.) Holub,450305,15034,Anemonoides quinquefolia,,1,,,,,,,
10185,10296,10284,L.,126193,1303,Anemone virginiana,,1,,,,,,,
10185,10296,10284,L.,126193,1303,Anemone virginiana,,1,,,,,,,
10185,10296,10284,Greene,126197,1342,Antennaria howellii,,1,,,,,,,
10185,10296,10284,Rydb.,125884,1342,Antennaria microphylla,,1,,,,,,,
10185,10296,10284,Greene,126198,1342,Antennaria neglecta,,1,,,,,,,
10185,10296,10284,Nutt.,125978,1342,Antennaria parvifolia,,1,,,,,,,
10185,10296,10284,(Hook.) Greene,129142,1342,Antennaria pulcherrima,,1,,,,,,,
10185,10296,10284,Greene,127422,1342,Antennaria rosea,,1,,,,,,,
10185,10296,10284,L.,126202,1392,Apocynum androsaemifolium,,1,,,,,,,
10185,10296,10284,Hook.,126203,1407,Aquilegia brevistyla,,1,,,,,,,
10185,10296,10284,L.,126204,1407,Aquilegia canadensis,,1,,,,,,,
10185,10296,10284,(A.Gray) Á.Löve & D.Löve,438483,1753,Boechera drummondii,,1,,,,,,,
10185,10296,10284,(L.) Scop.,2793,1410,Arabis hirsuta,,1,,,,,,,
10185,10296,10284,(Hornem.) Á.Löve & D.Löve,125584,1753,Boechera holboellii,,1,,,,,,,
10185,10296,10284,(L.) O'Kane & Al-Shehbaz,2788,1409,Arabidopsis lyrata,,1,,,,,,,
10185,10296,10284,L.,2863,1417,Aralia nudicaulis,,1,,,,,,,
10185,10296,10284,Nutt. ex Engelm.,129866,1423,Arceuthobium americanum,,1,,,,,,,
10185,10296,10284,Peck,132699,1423,Arceuthobium pusillum,,1,,,,,,,
10185,10296,10284,(L.) Spreng.,2948,1437,Arctostaphylos uva-ursi,,1,,,,,,,
10185,10296,10284,(L.) Nied.,2955,1440,Arctous alpina,,1,,,,,,,
10185,10296,10284,"G.Gaertn., B.Mey. & Scherb.",3359,1469,Armoracia rusticana,,1,,,,,,,
10185,10296,10284,Less.,125508,1471,Arnica chamissonis,,1,,,,,,,
10185,10296,10284,Pursh,130641,1471,Arnica fulgens,,1,,,,,,,
10185,10296,10284,Willd.,3396,1478,Artemisia biennis,,1,,,,,,,
10185,10296,10284,L.,3400,1478,Artemisia campestris,,1,,,,,,,
10185,10296,10284,L.,3405,1478,Artemisia dracunculus,,1,,,,,,,
10185,10296,10284,Willd.,102640,1478,Artemisia frigida,,1,,,,,,,
10185,10296,10284,Nutt.,3425,1478,Artemisia ludoviciana,,1,,,,,,,
10185,10296,10284,Decne.,126227,1501,Asclepias ovalifolia,,1,,,,,,,
10185,10296,10284,Jacq.,128636,1533,Astragalus laxmannii,,1,,,,,,,
10185,10296,10284,Douglas ex G.Don,125885,1533,Astragalus agrestis,,1,,,,,,,
10185,10296,10284,(Hook.) M.E.Jones,130683,1533,Astragalus americanus,,1,,,,,,,
10185,10296,10284,L.,125887,1533,Astragalus canadensis,,1,,,,,,,
10185,10296,10284,Nutt.,128632,1533,Astragalus crassicarpus,,1,,,,,,,
10185,10296,10284,B.L.Rob.,130455,1533,Astragalus eucosmus,,1,,,,,,,
10185,10296,10284,(Hook.) Douglas ex G.Don,128587,1533,Astragalus flexuosus,,1,,,,,,,
10185,10296,10284,Pursh,128639,1533,Astragalus tenellus,,1,,,,,,,
10185,10296,10284,Bunge,4128,1533,Astragalus umbellatus,,1,,,,,,,
10185,10296,10284,(Rupr.) Maxon,345420,1554,Athyrium cyclosorum,,1,,,,,,,
10185,10296,10284,L.,77333,9142,Axyris amaranthoides,,1,,,,,,,
10185,10296,10284,Ledeb.,4661,1627,Barbarea orthoceras,,1,,,,,,,
10185,10296,10284,(Steud.) Fernald,4822,1661,Beckmannia syzigachne,,1,,,,,,,
10185,10296,10284,Michx.,126262,1704,Betula glandulosa,,1,,,,,,,
10185,10296,10284,Marshall,5079,1704,Betula papyrifera,,1,,,,,,,
10185,10296,10284,L.,126264,1704,Betula pumila,,1,,,,,,,
10185,10296,10284,L.,5104,1708,Bidens cernua,,1,,,,,,,
10185,10296,10284,(L.) Sw.,5605,1790,Botrychium lunaria,,1,,,,,,,
10185,10296,10284,(S.G.Gmel.) Rupr.,5609,1790,Botrychium multifidum,,1,,,,,,,
10185,10296,10284,(L.) Sw.,5617,1790,Botrychium virginianum,,1,,,,,,,
10185,10296,10284,(Kunth) Lag. ex Griffiths,444089,1796,Bouteloua gracilis,,1,,,,,,,
10185,10296,10284,Rupr. ex E.Fourn.,58097,1840,Bromus anomalus,,1,,,,,,,
10185,10296,10284,L.,5904,1840,Bromus ciliatus,,1,,,,,,,
10185,10296,10284,Leyss.,5912,1840,Bromus inermis,,0,,,,,,,
10185,10296,10284,Scribn.,5925,1840,Bromus pumpellianus,,1,,,,,,,
10185,10296,10284,(Michx.) P.Beauv.,6572,1909,Calamagrostis canadensis,,1,,,,,,,
10185,10296,10284,(Scribn.) Scribn. ex Vasey,130860,1909,Calamagrostis montanensis,,1,,,,,,,
10185,10296,10284,A.Gray,6587,1909,Calamagrostis inexpansa,,1,,,,,,,
10185,10296,10284,(Timm) Koeler,6604,1909,Calamagrostis stricta,,1,,,,,,,
10185,10296,10284,(Buckley) P.M.Peterson,450313,6495,Sporobolus rigidus,,1,,,,,,,
10185,10296,10284,L.,6962,1925,Calla palustris,,1,,,,,,,
10185,10296,10284,L.,7089,1938,Callitriche hermaphroditica,,1,,,,,,,
10185,10296,10284,L.,7097,1938,Callitriche palustris,,1,,,,,,,
10185,10296,10284,Pall.,77341,1955,Caltha natans,,1,,,,,,,
10185,10296,10284,L.,7179,1955,Caltha palustris,,1,,,,,,,
10185,10296,10284,(L.) Oakes,102303,10881,Calypso bulbosa,,1,,,,,,,
10185,10296,10284,(Pursh) Morin,450314,20321,Palustricodon aparinoides,,1,,,,,,,
10185,10296,10284,L.,7506,1979,Campanula rotundifolia,,1,,,,,,,
10185,10296,10284,(Lindl.) G.L.Nesom,129545,12146,Canadanthus modestus,,1,,,,,,,
10185,10296,10284,(L.) Medik.,7660,2010,Capsella bursa-pastoris,,0,,,,,,,
10185,10296,10284,Lam.,56930,8163,Caragana arborescens,,0,,,,,,,
10185,10296,10284,Muhl. ex Willd.,7712,2015,Cardamine pensylvanica,,1,,,,,,,
10185,10296,10284,L.,7715,2015,Cardamine pratensis,,1,,,,,,,
10185,10296,10284,Boott,132682,2026,Carex adusta,,1,,,,,,,
10185,10296,10284,Willd.,126325,2026,Carex foenea,,1,,,,,,,
10185,10296,10284,Wahlenb.,7782,2026,Carex aquatilis,,1,,,,,,,
10185,10296,10284,Spreng.,102299,2026,Carex atherodes,,1,,,,,,,
