ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
5,108,107,(Haw.) Schwantes,8278,2041,Carpobrotus virescens,,1,,0,,,,,
5,108,107,L.,28618,4651,Mesembryanthemum crystallinum,,0,,1,,,,,
5,108,107,Sol. ex G.Forst.,41130,6319,Senecio lautus,,1,,0,,,,,
5,108,107,L.,42135,6431,Sonchus oleraceus,,0,,1,,,,,
5,108,107,Poir.,4277,1560,Atriplex cinerea,,1,,0,,,,,
5,108,107,R.Br.,16321,3105,Enchylaena tomentosa,,1,,0,,,,,
5,108,107,(Nees) K.A.Sheph. & Paul G.Wilson,440370,6699,Tecticornia halocnemoides,,1,,0,,,,,
5,108,107,(Willd.) K.A.Sheph. & Paul G.Wilson,44399,6699,Tecticornia indica,,1,,0,,,,,
5,108,107,R.Br.,45036,6781,Threlkeldia diffusa,,1,,0,,,,,
5,108,107,R.Br.,29631,4836,Myoporum insulare,,1,,0,,,,,
5,108,107,DC.,30385,5003,Nitraria billardierei,,1,,0,,,,,
