ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
5,8,7,L.,28618,4651,Mesembryanthemum crystallinum,,0,,1,,,,,
5,8,7,(DC.) F.Muell. ex Benth.,30808,5088,Olearia axillaris,,1,,0,,,,,
5,8,7,(L.) Hilliard & B.L.Burtt,440265,5801,Pseudognaphalium luteoalbum,,0,,1,,,,,
5,8,7,Sol. ex G.Forst.,41130,6319,Senecio lautus,,1,,0,,,,,
5,8,7,L.,42135,6431,Sonchus oleraceus,,0,,1,,,,,
5,8,7,(L.) Scop. ex F.W.Schmidt,46211,7021,Urospermum picroides,,0,,1,,,,,
5,8,7,DC.,47040,7089,Vittadinia cuneata,,1,,0,,,,,
5,8,7,(Forssk.) Vierh.,4394,1583,Avicennia marina,,1,,0,,,,,
5,8,7,L.,7653,2008,Capparis spinosa,,1,,0,,,,,
5,8,7,,4319,1560,Atriplex spec.,,1,,0,,,,,
5,8,7,Labill.,442182,2211,Chenopodium baccatum,,1,,0,,,,,
5,8,7,Bunge ex Ung.-Sternb.,442278,6114,Salicornia quinqueflora,,1,,0,,,,,
5,8,7,R.Br.,45036,6781,Threlkeldia diffusa,,1,,0,,,,,
5,8,7,Biehler,17969,3237,Euphorbia tannensis,,1,,0,,,,,
5,8,7,DC.,18837,3366,Frankenia pauciflora,,1,,0,,,,,
5,8,7,(L.) G.Mans.,40297,6202,Schenkia spicata,,0,,1,,,,,
5,8,7,(Besser ex Rchb.) Conran,79688,4509,Malva weinmanniana,,1,,0,,,,,
5,8,7,R.Br.,29631,4836,Myoporum insulare,,1,,0,,,,,
5,8,7,DC.,441824,5584,Pittosporum phillyreoides,,1,,0,,,,,
5,8,7,(Labill.) S.W.L.Jacobs & J.Everett,438635,9799,Austrostipa elegantissima,,1,,0,,,,,
5,8,7,Roth,5906,1840,Bromus diandrus,,0,,1,,,,,
5,8,7,L.,5911,1840,Bromus hordeaceus,,0,,1,,,,,
5,8,7,Pilg.,16668,3146,Eragrostis dielsii,,1,,0,,,,,
5,8,7,R.A.W.Herrm.,41354,6341,Setaria dielsii,,1,,0,,,,,
5,8,7,(L.) Kunth,42608,6495,Sporobolus virginicus,,1,,0,,,,,
5,8,7,L.,440144,3315,Festuca myuros,,0,,1,,,,,
5,8,7,Desf.,14704,2887,Diplolaena grandiflora,,1,,0,,,,,
5,8,7,R.Br.,34160,5552,Pimelea microcephala,,1,,0,,,,,
5,8,7,DC.,30385,5003,Nitraria billardierei,,1,,0,,,,,
