ref_ID,list_ID,entity_ID,work_author,work_ID,genus_ID,work_species,questionable,native,quest_native,naturalized,endemic_ref,quest_end_ref,endemic_list,quest_end_list,cons_status
10060,10167,10162,(Burm.f.) Kral,438102,13710,Abildgaardia ovata,,1,0,0,,,,,
10060,10167,10162,(Gillies ex Hook. & Arn.) Seigler & Ebinger,53687,7253,Senegalia bonariensis,,1,0,0,,,,,
10060,10167,10162,(Molina) Seigler & Ebinger,53689,7256,Vachellia caven,,1,0,0,,,,,
10060,10167,10162,Baill.,112695,965,Acalypha senilis,,1,0,0,,,,,
10060,10167,10162,(Loefl.) Kuntze,361,973,Acanthospermum australe,,1,0,0,,,,,
10060,10167,10162,(Mart. & Eichler) Griseb.,103286,9250,Acanthosyris spinescens,,1,0,0,,,,,
10060,10167,10162,(Lam.) DC.,445079,985,Achyrocline saturejoides,,1,0,0,,,,,
10060,10167,10162,Vogel,102854,7587,Adesmia incana,,1,0,0,,,,,
10060,10167,10162,Herter,105797,7587,Adesmia securigerifolia,,1,0,0,,,,,
10060,10167,10162,C.Presl,836,1069,Adiantum raddianum,,1,0,0,,,,,
10060,10167,10162,(Cham. & Schltdl.) D'Arcy,102887,1105,Agalinis communis,,1,0,0,,,,,
10060,10167,10162,(Nees) Pilg.,80667,9860,Agenium villosum,,1,0,0,,,,,
10060,10167,10162,Willd. ex Roem. & Schult.,1325,1138,Aira elegans,,0,0,1,,,,,
10060,10167,10162,"(A.St.-Hil., A.Juss. & Cambess.) Radlk.",1612,1179,Allophylus edulis,,1,0,0,,,,,
10060,10167,10162,(Gillies & Hook.) Tronc.,53862,1190,Aloysia gratissima,,1,0,0,,,,,
10060,10167,10162,A.St.-Hil.,1834,1202,Alternanthera paronychioides,,1,0,0,,,,,
10060,10167,10162,L.,1924,1216,Amaranthus albus,,0,0,0,,,,,
10060,10167,10162,Nees,2236,1297,Andropogon lateralis,,1,0,0,,,,,
10060,10167,10162,Spreng.,53775,1311,Angelonia integerrima,,1,0,0,,,,,
10060,10167,10162,(N.E.Br.) O'Donell,53635,1322,Aniseia argentina,,1,0,0,,,,,
10060,10167,10162,(Kunth) Nees,25457,4252,Leptocoryphium lanatum,,1,0,0,,,,,
10060,10167,10162,L.,2519,1344,Anthemis cotula,,0,0,0,,,,,
10060,10167,10162,Arechav.,103315,1465,Aristida venustula,,1,0,0,,,,,
10060,10167,10162,(Spreng.) B.L.Turner,303599,7116,Wedelia montevidensis,,1,0,0,,,,,
10060,10167,10162,Rosenst.,48840,1517,Asplenium ulbrichtii,,1,0,0,,,,,
10060,10167,10162,(Raddi) Kuhlm.,4401,1584,Axonopus fissifolius,,1,0,0,,,,,
10060,10167,10162,(J.C.Mikan ex Trin.) Parodi,84752,1584,Axonopus suffultus,,1,0,0,,,,,
10060,10167,10162,(Speg.) Sleumer,107956,884,Azara uruguayensis,,1,0,0,,,,,
10060,10167,10162,DC.,48923,1594,Baccharis anomala,,1,0,0,,,,,
10060,10167,10162,DC.,4478,1594,Baccharis punctulata,,1,0,0,,,,,
10060,10167,10162,(Less.) DC.,67422,1594,Baccharis trimera,,1,0,0,,,,,
10060,10167,10162,Willd.,4852,1665,Begonia cucullata,,1,0,0,,,,,
10060,10167,10162,Thunb.,106873,1686,Berberis laurina,,1,0,0,,,,,
10060,10167,10162,Rchb.f.,110098,8106,Bipinnula gibertii,,1,0,0,,,,,
10060,10167,10162,Cav.,444723,1730,Blechnum auriculatum,,1,0,0,,,,,
10060,10167,10162,Desv.,48842,1730,Blechnum brasiliense,,1,0,0,,,,,
10060,10167,10162,Cav.,102759,1730,Blechnum laevigatum,,1,0,0,,,,,
