work_ID,trait_value,agreement,coeff_var,n,references
15,anthropochorous,0.35,,2,10349
16,hydrochorous,0.375,,2,10349
18,anemochorous,1,,1,10313
21,anemochorous,1,,1,10328
45,anemochorous,1,,1,10328
51,anemochorous,1,,1,10328
59,hydrochorous,0.5,,2,10599
72,unspecialized,1,,1,10328
74,epizoochorous,1,,1,10175
97,anthropochorous,1,,3,"10247,10191,10313"
108,unspecialized,1,,1,10328
132,unspecialized,1,,1,10328
133,unspecialized,1,,1,10328
138,unspecialized,1,,1,10328
166,endozoochorous,0.5,,2,10247
172,unspecialized,1,,1,10328
174,endozoochorous,0.5,,2,10247
183,unspecialized,1,,1,10328
184,unspecialized,1,,1,10328
209,hydrochorous,0.6,,2,"10599,10349"
228,unspecialized,1,,1,10328
233,unspecialized,1,,1,10328
234,unspecialized,0.5,,2,10328
239,unspecialized,1,,1,10328
240,unspecialized,1,,1,10328
245,unspecialized,1,,1,10328
246,unspecialized,1,,1,10328
248,zoochorous,1,,1,10191
250,unspecialized,1,,1,10328
253,unspecialized,1,,1,10328
293,autochorous,0.2,,1,10349
296,autochorous,0.583,,2,"10175,10349"
299,autochorous,0.2,,1,10349
303,autochorous,0.2,,1,10349
327,autochorous,0.2,,1,10349
341,zoochorous,1,,1,10191
344,anthropochorous,0.167,,1,10349
349,anemochorous,1,,1,10349
367,anthropochorous,0.5,,2,10247
374,anemochorous,0.75,,3,"10291,10313,10191"
387,anemochorous,0.5,,2,10334
388,anemochorous,1,,3,"10247,10313,10328"
391,anemochorous,1,,1,10291
392,anemochorous,1,,1,10328
394,anemochorous,0.667,,2,"10313,10191"
395,anemochorous,0.812,,4,"10247,10313,10328,10191"
398,anemochorous,1,,1,10191
409,anemochorous,1,,1,10242
410,anemochorous,0.25,,2,10313
413,anthropochorous,0.5,,1,10191
418,anthropochorous,0.4,,3,"10247,10191"
419,anemochorous,0.5,,2,10313
420,endozoochorous,0.333,,3,10313
421,endozoochorous,0.5,,2,10313
430,anthropochorous,0.333,,4,"10247,10349"
529,unspecialized,1,,1,10328
550,anemochorous,1,,1,10175
574,autochorous,1,,1,10313
579,anthropochorous,0.417,,2,"10191,10313"
633,anemochorous,1,,3,"272,10349,10599"
642,endozoochorous,1,,1,10328
662,endozoochorous,0.5,,2,10313
668,anthropochorous,0.5,,1,10328
700,anemochorous,1,,1,10349
721,autochorous,0.333,,1,10349
729,anemochorous,1,,1,10175
769,epizoochorous,0.5,,1,10349
774,anthropochorous,0.333,,1,10349
777,anemochorous,0.5,,1,10191
791,anemochorous,1,,1,10349
800,anemochorous,1,,1,10349
809,anemochorous,1,,1,10349
866,autochorous,0.75,,2,"10313,10191"
868,anthropochorous,1,,1,10191
870,endozoochorous,0.5,,2,10313
892,anemochorous,0.5,,1,10291
915,autochorous,0.667,,2,"10313,10191"
918,anemochorous,1,,1,10242
938,unspecialized,1,,1,10328
1002,autochorous,0.5,,2,"10191,10313"
1003,unspecialized,1,,1,10328
1005,anemochorous,1,,1,10247
1006,anemochorous,0.333,,1,10191
1007,autochorous,0.625,,2,"10313,10191"
1009,endozoochorous,1,,1,10175
1028,anemochorous,0.5,,1,10328
1044,hydrochorous,1,,1,10328
1056,anthropochorous,0.5,,2,10247
1096,autochorous,1,,1,10175
1116,anemochorous,1,,2,"10247,10328"
1127,anemochorous,1,,1,10328
1130,anemochorous,0.6,,2,"10175,10349"
1131,anthropochorous,0.5,,2,10191
1132,epizoochorous,1,,1,272
1133,epizoochorous,1,,1,272
1140,endozoochorous,0.5,,1,10349
1155,zoochorous,0.667,,2,"10599,10349"
1185,epizoochorous,0.667,,3,"10247,10313"
1188,zoochorous,1,,1,10191
1189,epizoochorous,0.5,,2,10313
1190,zoochorous,1,,1,10191
1193,anemochorous,0.5,,2,10242
1197,anthropochorous,0.417,,2,"10191,10313"
1209,anemochorous,0.375,,2,"10191,10313"
1210,anemochorous,0.583,,3,"10291,10191,10313"
1212,hydrochorous,0.333,,3,10247
1213,anemochorous,0.5,,2,10242
1214,hydrochorous,1,,1,10247
1218,unspecialized,1,,1,10328
1221,anemochorous,0.458,,4,"10242,10191,10313"
1223,hydrochorous,1,,1,10247
1237,hydrochorous,1,,1,10191
1253,hydrochorous,1,,1,10247
1255,anemochorous,0.5,,1,10191
1260,anemochorous,0.45,,5,"10242,10191,10313,10328"
1268,anemochorous,0.5,,3,"10242,10313"
1294,anemochorous,1,,1,10247
1297,endozoochorous,0.5,,1,10349
1303,endozoochorous,0.5,,1,10349
1307,anemochorous,1,,3,"10247,10313,10328"
1323,anemochorous,0.54,,5,"10247,10291,10191,10313"
1327,hydrochorous,0.333,,4,"10247,10191"
1338,autochorous,0.778,,3,"10291,10313,10191"
1346,autochorous,0.75,,2,"10313,10191"
1347,autochorous,0.75,,2,"10313,10191"
1381,anemochorous,0.25,,1,10349
1395,anthropochorous,0.5,,1,10191
1398,anemochorous,0.333,,1,10191
1402,anemochorous,0.5,,1,10191
1403,anemochorous,0.333,,1,10191
1404,anemochorous,0.333,,1,10191
1405,anemochorous,0.5,,1,10191
1406,anemochorous,0.5,,1,10191
1407,anemochorous,0.5,,1,10191
1410,anthropochorous,1,,1,10191
1412,anemochorous,0.5,,1,10191
1413,anemochorous,0.5,,1,10191
1417,hydrochorous,1,,1,10191
1419,autochorous,1,,1,10175
1442,anthropochorous,0.333,,1,10349
1449,hydrochorous,0.75,,2,"10191,10313"
1450,hydrochorous,0.75,,4,"10247,10191,10313,10328"
1452,hydrochorous,0.444,,3,"10191,10313,10328"
1463,anthropochorous,1,,1,10349
1500,anemochorous,0.333,,3,10313
1507,anthropochorous,0.583,,2,"10247,10349"
1514,anemochorous,0.5,,2,10313
1516,autochorous,0.5,,2,10191
1542,anemochorous,1,,1,10313
1546,unspecialized,1,,1,10328
1551,anemochorous,0.5,,2,10313
1554,anemochorous,1,,1,10313
1561,unspecialized,1,,1,10328
1562,anemochorous,1,,1,10313
1566,anemochorous,0.5,,2,10313
1567,anemochorous,0.5,,2,10313
1570,anemochorous,0.5,,2,10313
1580,anthropochorous,0.444,,3,"10247,10191"
1583,anemochorous,0.5,,2,10313
1584,anthropochorous,0.5,,1,10191
1585,anthropochorous,0.444,,3,"10247,10191"
1644,anemochorous,1,,2,"10242,10313"
1648,anemochorous,0.75,,3,"10313,10328,10191"
1650,anemochorous,0.778,,3,"10247,10313,10191"
1657,unspecialized,1,,1,10328
1665,anthropochorous,1,,1,10349
1685,anthropochorous,1,,1,10349
1687,anemochorous,0.521,,4,"10242,10191,10313,10328"
1688,hydrochorous,0.5,,1,10191
1690,anthropochorous,0.333,,4,"10247,10191"
1693,anthropochorous,0.417,,3,"10247,10191"
1694,anemochorous,0.407,,5,"10242,10191,10313,10328"
1695,zoochorous,1,,1,10191
1712,endozoochorous,0.5,,1,10349
1743,anthropochorous,0.333,,1,10349
1754,anthropochorous,0.667,,2,"10247,10349"
1761,endozoochorous,1,,1,10328
1816,anthropochorous,1,,1,10247
1820,anemochorous,0.2,,1,10349
1835,unspecialized,1,,1,10328
1838,epizoochorous,1,,1,10175
1843,unspecialized,0.5,,2,10328
1850,anthropochorous,0.333,,1,10191
1852,autochorous,0.625,,2,"10313,10191"
1868,anthropochorous,0.333,,1,10349
1870,hydrochorous,0.375,,4,"10291,10191"
1890,endozoochorous,0.5,,1,10349
1917,endozoochorous,0.5,,1,10349
1924,anemochorous,0.25,,2,10313
1928,anthropochorous,0.333,,3,10247
1929,anthropochorous,0.389,,3,"10247,10349"
1933,zoochorous,1,,1,10191
1936,anthropochorous,0.25,,4,10247
1940,unspecialized,0.333,,3,10328
1941,anthropochorous,0.375,,4,"10247,10191"
1947,zoochorous,1,,1,10191
1949,hydrochorous,0.333,,3,10191
1951,unspecialized,0.333,,3,10328
1954,anthropochorous,0.333,,3,10247
1956,zoochorous,1,,1,10191
1959,unspecialized,0.5,,2,10328
1962,anthropochorous,1,,1,10247
1979,anthropochorous,0.75,,2,"10191,10313"
1988,epizoochorous,1,,1,272
1994,anthropochorous,0.5,,2,"10191,10313"
1997,anthropochorous,0.417,,2,"10191,10313"
2003,endozoochorous,0.667,,3,"10291,10313"
2004,endozoochorous,0.5,,2,10313
2024,hydrochorous,1,,1,10247
2025,anthropochorous,0.5,,3,"10247,10191"
2026,hydrochorous,1,,1,10247
2043,anthropochorous,1,,1,10191
2048,anthropochorous,0.5,,1,10349
2074,anemochorous,0.333,,1,10328
2097,unspecialized,1,,1,10328
2099,anthropochorous,0.5,,1,10191
2134,anemochorous,1,,2,"10191,10313"
2136,anemochorous,1,,2,"10191,10313"
2137,anemochorous,1,,1,10191
2139,anemochorous,0.75,,2,"10313,10191"
2142,anthropochorous,0.333,,1,10349
2146,endozoochorous,0.5,,1,10349
2164,anthropochorous,1,,1,10349
2166,anemochorous,1,,1,10328
2172,anemochorous,0.5,,1,10191
2193,myrmecochorous,0.5,,2,10313
2194,myrmecochorous,0.5,,2,10313
2198,zoochorous,1,,1,10191
2201,anthropochorous,0.5,,1,10191
2202,myrmecochorous,0.5,,2,10313
2223,anemochorous,0.5,,2,10313
2233,epizoochorous,1,,1,272
2247,autochorous,0.5,,1,10191
2248,anemochorous,1,,1,10313
2252,anemochorous,1,,1,10313
2258,anemochorous,0.333,,3,10247
2281,anthropochorous,1,,1,10191
2283,autochorous,0.5,,2,10291
2293,anthropochorous,0.25,,1,10191
2297,anthropochorous,0.25,,1,10191
2307,anthropochorous,0.667,,3,"10191,10349"
2312,hydrochorous,0.417,,2,"10191,10313"
2319,hydrochorous,1,,1,10247
2323,unspecialized,1,,1,10328
2326,anemochorous,0.375,,2,"10191,10313"
2329,anemochorous,0.5,,1,10349
2345,anemochorous,1,,1,10349
2364,unspecialized,1,,1,10328
2435,unspecialized,1,,1,10328
2442,unspecialized,1,,1,10328
2443,unspecialized,1,,1,10328
2462,hydrochorous,1,,1,10599
2470,anthropochorous,0.333,,1,10349
2474,anthropochorous,0.333,,1,10349
2478,endozoochorous,1,,1,10175
2479,anthropochorous,0.333,,1,10349
2506,anthropochorous,0.5,,2,10247
2509,anemochorous,1,,1,10191
2510,anemochorous,0.5,,3,"10242,10191"
2516,anthropochorous,0.3,,5,"10247,10191"
2519,anthropochorous,0.375,,4,"10247,10191"
2530,anemochorous,1,,1,10328
2539,autochorous,0.292,,2,"10191,10313"
2545,anemochorous,0.25,,2,10313
2549,anemochorous,0.34,,5,"10242,10191,10313"
2552,unspecialized,0.333,,3,10328
2553,anemochorous,0.25,,2,10313
2555,anemochorous,0.375,,2,"10191,10313"
2579,autochorous,1,,2,"10256,10334"
2584,anemochorous,0.375,,4,"10313,10291"
2585,anthropochorous,0.333,,1,10349
2611,anthropochorous,1,,1,10349
2638,anthropochorous,0.425,,4,"10247,10191,10349"
2675,anthropochorous,0.5,,1,10191
2676,anemochorous,0.25,,2,10313
