work_ID,trait_value,agreement,coeff_var,n,references
1,achene,1,,1,10342
15,capsule,1,,1,10320
16,capsule,1,,2,"16,10320"
59,pod,1,,2,"16,10320"
64,schizocarp,1,,1,16
68,schizocarp,1,,1,16
72,schizocarp,1,,1,16
76,schizocarp,1,,1,16
78,schizocarp,1,,1,16
95,schizocarp,1,,1,16
97,capsule,1,,1,10315
105,pod,1,,1,10320
108,pod,1,,1,10320
113,pod,1,,1,10320
122,pod,1,,1,10320
123,pod,1,,1,16
130,pod,1,,2,"10255,10342"
132,pod,1,,2,"10320,10342"
133,pod,1,,1,10320
138,nut,0.5,,1,10320
142,pod,1,,1,10320
143,nut,0.5,,1,10320
151,pod,1,,1,10320
158,pod,1,,1,16
162,pod,1,,1,10320
165,pod,1,,2,"10255,10320"
166,pod,1,,1,10320
169,pod,1,,1,10320
172,pod,0.75,,2,"16,10320"
174,pod,1,,3,"10255,10320,10342"
175,pod,1,,1,10320
177,pod,1,,1,10255
178,pod,1,,1,10320
183,pod,1,,1,10320
184,pod,0.75,,2,"16,10320"
191,pod,1,,1,10320
196,pod,1,,2,"10255,10320"
204,pod,1,,2,"10320,10342"
205,pod,1,,2,"10320,10342"
208,pod,1,,1,10320
216,pod,1,,1,23
218,pod,1,,1,10320
221,pod,1,,1,10320
225,pod,1,,1,10320
361,achene,1,,1,10320
362,achene,1,,2,"10320,23"
367,capsule,1,,1,10320
412,achene,1,,1,10320
417,achene,1,,1,10342
418,achene,1,,2,"10315,10320"
420,achene,1,,1,10315
430,utricle,1,,2,"16,23"
434,utricle,1,,1,16
435,utricle,1,,1,16
553,achene,1,,1,10320
577,capsule,1,,1,10315
579,berry,1,,1,10315
660,berry,1,,1,10197
662,berry,1,,2,"10197,10315"
721,pod,1,,1,16
735,pod,1,,2,"263,10342"
736,pod,1,,1,10342
737,pod,1,,2,"263,10342"
769,achene,1,,1,10320
774,achene,1,,2,"16,23"
791,other,1,,1,10315
866,achene,1,,1,10315
868,achene,1,,1,10315
869,achene,1,,2,"10320,10342"
870,drupe,1,,1,10315
981,lomentum,1,,1,10320
1002,capsule,1,,1,10315
1004,capsule,1,,1,10315
1028,capsule,1,,1,10342
1056,capsule,1,,1,10320
1096,capsule,1,,1,16
1116,achene,1,,3,"16,10320,10342"
1127,achene,1,,3,"16,10320,10342"
1130,achene,1,,3,"16,10320,23"
1131,achene,1,,1,10320
1138,other,1,,1,10197
1141,other,1,,1,10197
1185,achene,1,,2,"10315,10320"
1189,achene,1,,1,10315
1197,capsule,1,,3,"10315,10320,10342"
1201,nut,1,,1,10320
1206,nut,1,,1,10320
1221,nut,1,,1,10320
1267,nut,1,,1,10320
1303,drupe,1,,1,10197
1335,capsule,1,,2,"10255,10342"
1365,drupe,1,,1,10320
1402,achene,1,,1,10315
1403,achene,1,,1,10315
1409,achene,1,,1,10315
1410,achene,1,,1,10315
1411,achene,1,,1,10315
1413,achene,1,,1,10315
1417,achene,1,,2,"10315,10320"
1449,achene,1,,1,10315
1450,achene,0.5,,2,10315
1452,achene,0.667,,3,"10255,10315"
1457,achene,1,,1,10342
1500,capsule,1,,1,10315
1502,achene,0.5,,1,10320
1507,capsule,1,,3,"10315,10320,10342"
1514,capsule,1,,1,10315
1516,capsule,1,,1,10315
1546,capsule,1,,2,"10320,10342"
1548,capsule,1,,1,10342
1551,capsule,1,,2,"10315,10320"
1554,capsule,1,,1,10315
1562,capsule,1,,1,10342
1566,capsule,1,,1,10315
1567,capsule,1,,1,10315
1570,capsule,1,,1,10342
1580,capsule,1,,2,"10315,10320"
1583,capsule,1,,1,10315
1585,capsule,1,,2,"10315,10320"
1636,nut,1,,1,10320
1640,pod,1,,1,10320
1645,achene,1,,1,10315
1648,achene,1,,1,10315
1650,achene,1,,1,10315
1665,berry,1,,1,16
1671,capsule,1,,1,10320
1677,capsule,1,,1,10320
1693,nut,1,,1,10320
1694,nut,1,,1,10320
1722,capsule,1,,1,10320
1743,capsule,1,,1,23
1814,utricle,1,,2,"16,23"
1816,utricle,1,,1,16
1838,utricle,1,,1,16
1843,utricle,1,,2,"16,23"
1852,capsule,1,,1,10315
1868,pod,1,,1,16
1870,capsule,0.5,,2,10315
1917,drupe,1,,1,16
1962,capsule,1,,1,10320
1979,achene,1,,1,10315
1994,achene,1,,1,10315
1997,achene,1,,1,10315
2003,berry,1,,1,10197
2018,capsule,1,,1,16
2020,capsule,1,,1,10320
2028,achene,1,,1,10320
2071,capsule,1,,1,10320
2079,capsule,1,,1,10342
2080,capsule,1,,2,"10255,10320"
2111,drupe,1,,1,10197
2134,capsule,1,,1,10315
2136,capsule,1,,1,10315
2139,capsule,1,,1,10315
2142,drupe,1,,1,23
2148,achene,1,,1,10342
2149,achene,1,,1,10342
2160,pod,1,,1,10255
2161,pod,1,,2,"263,10342"
2194,achene,1,,1,10342
2223,capsule,1,,1,10315
2260,achene,1,,1,10342
2262,achene,1,,1,10342
2483,capsule,1,,1,10315
2497,capsule,1,,1,16
2510,achene,1,,1,10315
2516,achene,1,,2,"10315,10342"
2519,achene,1,,3,"16,10315,10342"
2539,capsule,1,,1,10315
2584,capsule,1,,1,10315
2611,nut,1,,1,23
2638,capsule,1,,2,"10315,10342"
2668,pod,1,,1,10320
2669,achene,1,,1,10320
2685,drupe,1,,1,10320
2695,nut,1,,1,10320
2705,berry,1,,1,10197
2733,drupe,1,,1,10197
2735,follicle,1,,1,10320
2785,capsule,0.5,,2,10315
2787,capsule,1,,1,10315
2789,capsule,0.5,,2,10315
2791,pod,0.5,,2,10342
2793,capsule,1,,1,10315
2797,pod,1,,1,10342
2888,follicle,1,,1,10320
2892,berry,1,,1,10197
2930,drupe,1,,1,10197
2939,achene,1,,2,"10315,10320"
2940,achene,1,,2,"10315,10320"
2941,achene,1,,1,10315
2948,berry,0.5,,2,10197
2950,achene,1,,1,10320
2951,achene,0.5,,1,10320
2953,achene,1,,1,10320
3081,capsule,1,,4,"16,10315,10320,10342"
3105,capsule,1,,1,16
3107,capsule,1,,2,"16,10342"
3108,capsule,1,,2,"10320,10342"
3109,capsule,1,,1,10320
3113,achene,1,,1,10320
3129,achene,1,,1,10342
3130,achene,1,,1,10342
3131,achene,1,,1,10342
3132,achene,1,,1,10342
3134,achene,1,,1,10342
3135,achene,1,,1,10342
3136,achene,1,,1,10342
3137,achene,1,,1,10342
3138,achene,1,,1,10342
3140,achene,1,,1,10342
3141,achene,1,,1,10342
3142,achene,1,,1,10342
3143,achene,1,,1,10342
3144,achene,1,,1,10342
3146,achene,1,,1,10342
3147,achene,1,,1,10342
3150,achene,1,,1,10342
3161,pod,1,,1,10342
3163,achene,0.5,,1,10320
3164,achene,1,,1,10320
3165,achene,1,,1,10320
3166,achene,0.5,,1,10320
3168,achene,1,,1,16
3169,achene,1,,1,16
3170,achene,1,,1,16
3171,achene,1,,1,16
3198,berry,1,,1,10342
3253,nut,1,,1,10320
3273,capsule,1,,1,10315
3302,capsule,1,,2,"16,10320"
3314,capsule,1,,1,10342
3359,capsule,1,,1,10315
3364,achene,1,,1,10315
3366,achene,1,,1,10315
3388,achene,1,,1,10315
3392,achene,1,,1,10320
3395,achene,1,,1,16
3396,achene,1,,1,10315
3400,achene,1,,1,10315
3405,achene,1,,1,10315
3419,achene,1,,1,16
3426,achene,1,,1,16
3434,achene,1,,1,10342
3443,achene,1,,1,10342
3446,achene,1,,1,10320
3447,achene,1,,2,"16,10315"
3480,capsule,1,,1,10320
3481,capsule,1,,1,10320
3538,berry,0.5,,2,10315
3539,berry,1,,1,10315
3543,capsule,0.5,,2,10315
3544,capsule,1,,1,16
3563,capsule,1,,1,10320
3574,capsule,1,,1,10315
3603,follicle,1,,1,10320
3619,berry,1,,1,10197
3620,berry,1,,3,"263,10320,10342"
3621,berry,1,,1,10320
3622,berry,1,,2,"10197,10255"
3623,berry,1,,1,10197
3624,berry,1,,2,"263,10342"
3625,berry,1,,2,"10320,10342"
3629,berry,1,,1,10320
3630,berry,1,,2,"263,10342"
3631,berry,1,,1,10342
3633,berry,1,,1,10342
3634,berry,1,,2,"10315,10320"
3635,berry,1,,1,10342
3636,berry,1,,2,"263,10342"
3639,berry,1,,1,10320
3640,berry,1,,1,10320
3642,berry,1,,1,10342
3643,berry,1,,1,10197
3647,berry,1,,2,"263,10342"
3682,capsule,1,,1,263
3686,capsule,1,,2,"10255,10320"
3691,capsule,1,,2,"263,10342"
3711,other,1,,1,10315
3939,other,1,,1,10315
3955,other,1,,1,10315
3957,other,1,,1,10315
3985,other,1,,1,10315
3998,other,1,,1,10315
4013,berry,1,,1,10320
4014,berry,1,,1,16
4022,berry,1,,1,16
4036,berry,1,,1,16
4055,achene,1,,1,10342
4056,achene,1,,1,10342
4084,pod,1,,1,10342
4086,capsule,1,,1,10315
4093,pod,1,,1,10342
4097,capsule,1,,1,10315
4098,pod,1,,2,"10320,10342"
4104,pod,1,,1,10342
4116,pod,1,,1,10320
4117,pod,1,,1,10342
4119,pod,1,,1,10342
4120,pod,1,,1,10342
4132,drupe,1,,1,10197
4133,drupe,1,,1,10197
4155,capsule,1,,1,16
4197,other,1,,1,10315
4259,capsule,1,,1,10320
4263,achene,1,,1,10342
4266,achene,1,,1,10342
4283,achene,1,,1,10315
4285,achene,1,,1,10315
4289,achene,1,,1,10315
4292,achene,1,,1,10315
4297,achene,1,,1,10315
4298,achene,1,,1,10315
4305,achene,1,,1,10315
4306,achene,1,,1,10315
4310,achene,1,,1,10315
4311,achene,1,,1,10315
4329,drupe,1,,1,10197
4333,capsule,1,,1,10315
4352,achene,1,,1,10320
4394,capsule,1,,1,10320
4399,nut,1,,1,10320
4429,other,1,,1,10315
4470,achene,1,,1,10320
4488,capsule,1,,1,10320
4494,capsule,0.5,,2,10320
4503,drupe,1,,1,10197
4508,drupe,1,,1,10197
4528,capsule,1,,1,10320
4571,achene,1,,1,10315
4572,achene,1,,1,10315
4601,achene,1,,1,16
4648,follicle,1,,1,10320
4649,follicle,1,,1,10320
4650,follicle,1,,1,10320
4651,follicle,1,,1,10320
4653,follicle,1,,1,10320
4660,capsule,1,,1,10315
4664,capsule,1,,1,10315
4666,capsule,1,,1,10315
4667,capsule,1,,1,10315
4673,capsule,1,,1,16
4679,capsule,1,,1,10320
4698,drupe,1,,1,10197
4736,achene,1,,1,10315
4781,pod,1,,1,10255
4825,achene,1,,1,10320
4871,capsule,1,,1,16
4903,capsule,1,,1,16
4956,capsule,1,,2,"10320,10342"
4963,achene,1,,1,10342
4967,achene,1,,2,"10315,10320"
5003,berry,1,,2,"10315,10320"
5006,berry,1,,1,10320
5019,berry,1,,1,10315
5021,berry,1,,3,"10197,10315,10320"
5046,capsule,1,,1,10315
5056,capsule,1,,1,10320
5058,capsule,1,,1,10320
5071,achene,1,,1,10315
5072,achene,1,,1,10342
5080,achene,1,,1,10315
5083,achene,1,,1,10315
5087,capsule,1,,1,10320
5093,achene,1,,2,"16,23"
5094,achene,1,,1,16
5096,achene,1,,1,16
5097,achene,1,,1,10342
5099,achene,1,,1,23
5100,achene,1,,1,10320
5101,achene,1,,1,23
5103,achene,1,,1,16
5104,achene,1,,1,10315
5105,achene,1,,1,16
5109,achene,1,,1,16
5110,achene,1,,1,10315
5111,achene,1,,1,23
5112,achene,1,,1,16
5113,achene,1,,1,16
5118,achene,1,,1,16
5119,achene,1,,1,10315
5120,achene,1,,1,16
5123,achene,1,,1,16
5125,achene,1,,1,23
5126,achene,1,,1,16
5130,achene,1,,1,16
5132,achene,1,,1,16
5133,achene,1,,1,16
5134,achene,1,,1,16
5140,achene,1,,5,"16,10320,10333,10342,23"
5141,achene,1,,1,23
5143,achene,1,,1,16
5144,achene,1,,1,10315
5149,achene,1,,1,16
5153,achene,1,,1,10320
5155,achene,1,,1,16
5157,achene,1,,2,"10315,10320"
5158,achene,1,,1,23
5159,achene,1,,1,16
5160,achene,1,,1,16
5163,achene,1,,1,10255
5165,capsule,1,,1,10320
5177,berry,1,,1,10320
5182,berry,1,,2,"10197,10320"
5184,berry,1,,1,10320
5192,pod,1,,1,10342
5202,pod,1,,2,"263,10342"
5205,capsule,1,,2,"16,23"
5213,capsule,1,,1,10315
5311,other,1,,1,10315
5349,achene,1,,1,10320
5359,achene,1,,1,10320
5380,achene,1,,1,10315
5381,achene,1,,1,10315
5392,capsule,1,,2,"16,10255"
5433,achene,1,,1,10320
5457,nut,1,,1,16
5497,nut,1,,1,10320
5498,nut,1,,1,10320
5501,achene,1,,3,"16,10315,10342"
5502,nut,1,,1,10320
5513,capsule,1,,1,10320
5536,achene,1,,1,10342
5566,berry,1,,2,"263,10342"
5569,pod,1,,1,10320
5591,achene,1,,1,23
5605,other,1,,1,10315
5606,other,1,,1,10315
5699,follicle,1,,1,10320
5702,follicle,1,,1,10320
5704,follicle,1,,1,10320
5758,achene,1,,1,10320
5760,achene,0.5,,1,10320
5762,achene,0.5,,1,10320
5763,achene,1,,1,10320
5764,achene,0.5,,1,10320
5765,achene,1,,1,10320
5768,achene,1,,1,10320
5774,achene,0.5,,1,10320
5776,achene,1,,1,10320
5780,achene,1,,1,10320
5781,achene,1,,1,10320
5782,achene,1,,1,10320
5801,pod,1,,1,10342
5808,siliqua,0.667,,3,"16,23"
5810,capsule,0.5,,2,10315
5811,capsule,0.333,,3,10315
5812,capsule,0.333,,3,10315
5815,capsule,0.5,,2,10315
5842,berry,1,,1,10320
5859,drupe,1,,2,"10197,10255"
5864,capsule,1,,1,16
5865,capsule,1,,1,16
5936,nut,1,,1,10320
5939,berry,1,,1,10197
5951,drupe,1,,1,10320
5962,berry,1,,1,10342
5964,capsule,1,,1,23
6005,capsule,1,,1,10320
6047,capsule,1,,1,16
6058,capsule,1,,2,"10315,10320"
6068,capsule,1,,1,10342
6076,capsule,1,,1,10320
6079,capsule,1,,1,10320
6080,capsule,1,,1,10320
6094,nut,1,,1,10320
6213,nut,1,,1,10320
6215,achene,1,,1,16
6218,nut,1,,1,10320
6257,capsule,1,,1,10315
6296,capsule,1,,1,10320
6306,capsule,1,,1,10320
6320,capsule,1,,1,10320
6344,capsule,0.5,,2,10315
6386,capsule,1,,1,10315
6399,drupe,1,,1,10197
6492,capsule,1,,1,10320
6493,capsule,1,,1,10320
6494,capsule,1,,1,10320
6495,pod,1,,2,"16,10320"
6503,capsule,0.5,,2,10315
6521,nut,1,,1,10320
6568,nut,1,,1,10320
6571,nut,1,,1,10320
6575,nut,1,,1,10320
6591,nut,1,,1,10320
6594,nut,1,,1,10320
6597,nut,1,,1,10320
6883,capsule,1,,1,10320
6884,capsule,1,,1,10320
6887,capsule,1,,2,"10255,10320"
6889,capsule,1,,1,10320
6923,capsule,1,,1,16
6945,capsule,1,,2,"10320,10342"
6950,achene,1,,2,"10315,10342"
6952,achene,1,,3,"10315,10320,10342"
6954,achene,1,,1,10342
6955,achene,1,,1,10342
6956,capsule,1,,1,10315
6957,capsule,1,,2,"10320,10342"
6962,berry,1,,1,10315
7042,drupe,1,,1,10320
7063,capsule,1,,1,10320
7116,capsule,1,,1,10315
7120,achene,1,,1,10320
7173,achene,1,,1,10320
7174,achene,1,,1,10320
7175,achene,1,,1,10320
7177,follicle,1,,1,10342
7179,capsule,1,,1,10315
7242,achene,1,,1,16
7407,capsule,1,,1,10320
7410,capsule,1,,3,"10315,10320,10333"
7411,capsule,1,,2,"10315,10320"
7412,capsule,1,,2,"10315,10320"
7423,capsule,1,,1,10315
7475,capsule,1,,2,"263,10342"
7477,capsule,1,,1,10342
7480,capsule,1,,1,10315
7489,capsule,1,,1,10315
7494,capsule,1,,1,10315
7496,capsule,1,,1,10315
7502,capsule,1,,2,"10315,10320"
7503,capsule,1,,1,10315
7505,capsule,1,,1,10315
7506,capsule,1,,1,10315
7512,capsule,1,,1,10315
7525,pod,1,,1,10320
7531,capsule,1,,1,263
7552,berry,1,,1,10197
7554,drupe,1,,1,10197
7579,pod,1,,1,16
7582,pod,1,,1,16
7584,pod,1,,1,16
7589,pod,1,,1,16
7594,pod,1,,1,16
7596,pod,1,,1,10320
7597,pod,1,,1,16
7602,capsule,1,,3,"16,10320,10342"
7605,achene,1,,3,"16,10315,23"
7660,capsule,0.5,,2,10315
7661,pod,1,,1,10342
7662,berry,1,,2,"10315,10320"
7675,capsule,1,,1,10315
7676,siliqua,1,,1,10320
7680,capsule,1,,1,10315
7692,capsule,0.5,,2,10315
7693,siliqua,1,,1,10320
7699,siliqua,0.5,,4,"16,10320"
7701,capsule,1,,1,10315
7706,siliqua,1,,1,10320
7709,siliqua,1,,1,10320
7711,siliqua,1,,1,10320
7715,capsule,1,,1,10315
7720,siliqua,1,,1,10320
7732,capsule,1,,1,10320
7733,capsule,1,,1,10320
7740,achene,1,,1,10315
7750,achene,1,,1,10315
7753,achene,1,,2,"10315,10320"
7755,achene,1,,3,"16,10320,10342"
7759,achene,1,,3,"10315,10320,10342"
7760,achene,1,,1,10342
7765,achene,1,,1,10315
7766,achene,1,,1,10315
7774,achene,1,,1,16
7780,nut,1,,1,10320
7781,achene,1,,1,10315
7782,achene,1,,1,10315
7783,nut,0.5,,1,10320
7784,achene,0.5,,2,10315
7799,nut,1,,1,10320
7809,nut,1,,1,10320
7811,nut,1,,1,10320
7812,nut,0.5,,1,10320
7815,achene,0.5,,2,10315
7820,achene,0.5,,2,10315
7821,nut,1,,1,10320
7825,achene,1,,1,10315
7828,nut,1,,1,10320
7829,achene,1,,1,10315
7832,nut,1,,1,10320
7864,achene,1,,1,10315
7866,achene,1,,1,10315
7868,achene,1,,1,10315
7875,achene,1,,1,10315
7876,achene,0.5,,2,10315
7877,achene,1,,1,10315
7878,achene,0.5,,2,10315
7884,achene,0.667,,3,"16,10315"
7887,achene,1,,1,10315
7890,achene,1,,1,10315
7892,achene,1,,1,10315
7893,achene,1,,1,10315
