work_ID,trait_value,agreement,coeff_var,n,references
1,linear,0.5,,1,10342
130,elliptic,1,,1,10342
132,linear,0.5,,1,10342
174,elliptic,1,,1,10342
204,elliptic,0.5,,1,10342
205,linear,0.5,,1,10342
367,lanceolate,0.333,,1,10342
372,trilobate,1,,1,10332
373,palmate,1,,1,10332
374,lobed,0.5,,1,10342
393,deltoid,0.5,,2,10332
395,lobed,1,,1,10342
417,elliptic,0.5,,1,10342
418,linear-lanceolate,1,,1,10332
430,ovate,1,,1,10342
600,elliptic,1,,1,10332
666,cordate,1,,1,10332
735,lanceolate,1,,1,10342
736,elliptic,0.5,,1,10342
737,linear,1,,1,10342
750,elliptic-lanceolate,0.5,,2,10332
809,pinnate,1,,1,10342
869,elliptic,0.333,,1,10342
914,lanceolate,1,,1,10332
920,oblong,0.5,,1,10342
921,spatulate,1,,1,10342
922,oblong,0.417,,2,10342
923,spatulate,1,,1,10342
924,spatulate,1,,1,10342
925,obovate,1,,1,10342
926,elliptic,0.5,,1,10342
927,spatulate,1,,1,10342
929,obovate,0.5,,1,10342
930,oblong,0.5,,1,10342
931,spatulate,1,,1,10342
932,obovate,0.5,,1,10342
935,elliptic,0.5,,1,10342
936,elliptic,1,,1,10342
938,obovate,1,,1,10342
939,lanceolate,1,,1,10342
940,elliptic,0.5,,1,10342
941,spatulate,0.5,,2,10342
942,orbicular,0.5,,1,10342
943,spatulate,1,,1,10342
944,obovate,0.5,,1,10342
945,obovate,1,,1,10342
946,elliptic,1,,1,10342
948,oblong,0.5,,1,10342
951,elliptic,0.5,,1,10342
952,elliptic,0.5,,1,10342
953,obovate,1,,1,10342
954,ovate,0.5,,1,10342
1028,linear,1,,1,10342
1061,ovate,1,,1,10342
1077,elliptic,1,,1,10342
1094,lanceolate,1,,1,10342
1096,elliptic,1,,1,10342
1116,ovate,1,,1,10342
1127,elliptic,1,,1,10342
1131,orbicular,1,,1,10342
1185,narrow-elliptic,0.5,,1,10342
1188,rhomboid,1,,1,10332
1193,linear,1,,1,10332
1197,elliptic,0.5,,1,10342
1282,spatulate,1,,1,10342
1283,spatulate,1,,1,10342
1287,ovate,1,,1,10342
1288,ovate,1,,1,10342
1289,ovate,0.5,,1,10342
1290,ovate,1,,1,10342
1292,ovate,1,,1,10342
